model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
LPJ-GUESS,1994,CD,tran,precipitation,10748,0.2306119429494206,0.2311190689736425,0.007059213129390176,0.21803256737722598,0.24339076190251316,True
LPJ-GUESS,1994,CD,tran,lai,10748,0.6021601813713633,0.6042136843871995,0.004226954183366384,0.5966027139156815,0.6117230420612016,True
LPJ-GUESS,1994,CD,evspsblveg,precipitation,10748,0.25808409985572134,0.2576634425033078,0.006991981660080336,0.243311974615597,0.2705011672368427,True
LPJ-GUESS,1994,CD,evspsblveg,lai,10748,0.6044436606918756,0.6063932673412719,0.005071489831673213,0.5967822402604043,0.6162735354986477,True
LPJ-GUESS,1994,CD,evspsblsoi,precipitation,10748,0.1555836907025085,0.15710221439125485,0.006561792539253423,0.143137157433414,0.16773278834508545,True
LPJ-GUESS,1994,CD,evspsblsoi,lai,10748,0.18246479604642507,0.18866946442289326,0.008140112572260898,0.1733394100933739,0.20408343558101905,True
LPJ-GUESS,1995,HW,evapotrans,precipitation,13296,0.3485576310745735,0.35338067514934723,0.006239887711518794,0.34142333933718566,0.36615691498675557,True
LPJ-GUESS,1995,HW,evapotrans,lai,13296,0.4292277269070518,0.4299992225120031,0.005969003670541084,0.41888551724464923,0.4423144430339356,True
LPJ-GUESS,1995,HW,tran,precipitation,13296,0.2955420789558546,0.29864408209040205,0.007108224189968821,0.28556597382445287,0.31295188343964336,True
LPJ-GUESS,1995,HW,tran,lai,13296,0.46909070069049297,0.4691171450418144,0.004311701448968955,0.4608831902968219,0.4776275675182397,True
LPJ-GUESS,1995,HW,evspsblveg,precipitation,13296,0.37443742532554386,0.37810053024712414,0.0063616089404887124,0.365161479288551,0.3913148949483926,True
LPJ-GUESS,1995,HW,evspsblveg,lai,13296,0.48291524471306535,0.4856774614286946,0.0055025513216030355,0.4749375987345966,0.49595039195455154,True
LPJ-GUESS,1995,HW,evspsblsoi,precipitation,13296,0.0943007628445733,0.10099272221499504,0.007693377073831346,0.0889597466591692,0.11569076913571649,True
LPJ-GUESS,1995,HW,evspsblsoi,lai,13296,0.11828383156880068,0.1209764518414815,0.006099691257376127,0.11110944922512142,0.13207713008850397,True
LPJ-GUESS,1995,HD,evapotrans,precipitation,11879,0.44050498755887135,0.44329073684793885,0.0054110487860727025,0.43355763061961394,0.4540926173506742,True
LPJ-GUESS,1995,HD,evapotrans,lai,11879,0.494491913834872,0.4958082636040901,0.005266515423146931,0.48729884346527974,0.5064790686518125,True
LPJ-GUESS,1995,HD,tran,precipitation,11879,0.4297850860051676,0.43175166827995576,0.005588593710842295,0.4216974172422994,0.4421867585727328,True
LPJ-GUESS,1995,HD,tran,lai,11879,0.5854465325590841,0.5857101818796137,0.0028496104591046964,0.5816634302926387,0.5917792370880727,True
LPJ-GUESS,1995,HD,evspsblveg,precipitation,11879,0.43214565063167354,0.43316584078089226,0.005837120756065681,0.42288783485815606,0.4467312594747863,True
LPJ-GUESS,1995,HD,evspsblveg,lai,11879,0.5749664901108625,0.5769022096758005,0.003756882946013305,0.5693266035976255,0.5844234731006844,True
LPJ-GUESS,1995,HD,evspsblsoi,precipitation,11879,0.26941093455530696,0.2701341058147916,0.0076539650406364885,0.25606025587333986,0.28436833063303585,True
LPJ-GUESS,1995,HD,evspsblsoi,lai,11879,0.22210027145206873,0.22305653334186484,0.008007441647954519,0.20915154989383533,0.2385295246066121,True
LPJ-GUESS,1995,CW,evapotrans,precipitation,22386,0.23622042496243068,0.2377781958914275,0.0063732709096383814,0.22486956612625628,0.24896420617312934,True
LPJ-GUESS,1995,CW,evapotrans,lai,22386,0.35166801111290014,0.35251475515554026,0.0037091940786818283,0.34495251746241,0.3588301085942981,True
LPJ-GUESS,1995,CW,tran,precipitation,22386,0.20079105807505945,0.20299309138355973,0.006397439361069415,0.19155715474941862,0.21399797250935973,True
LPJ-GUESS,1995,CW,tran,lai,22386,0.3769077981896496,0.37843694738070466,0.003509167341129807,0.3719190851422781,0.38582396863800117,True
LPJ-GUESS,1995,CW,evspsblveg,precipitation,22386,0.2070923700124417,0.2105823394840863,0.007037413930510262,0.19898595439861969,0.22468509170164241,True
LPJ-GUESS,1995,CW,evspsblveg,lai,22386,0.5303741502258489,0.531585311979694,0.003117240233789467,0.5261141448623442,0.5371048626729408,True
LPJ-GUESS,1995,CW,evspsblsoi,precipitation,22386,0.12321355428264769,0.12560986046993786,0.005058053519714165,0.11606578705772734,0.13587505999538707,True
LPJ-GUESS,1995,CW,evspsblsoi,lai,22386,0.17047775222541706,0.17323661406022095,0.0055467987891231335,0.1611204272046448,0.1812880867816085,True
LPJ-GUESS,1995,CD,evapotrans,precipitation,10734,0.23069214132086097,0.23470474313120784,0.006725487367747783,0.22077237577243022,0.24860078962385182,True
LPJ-GUESS,1995,CD,evapotrans,lai,10734,0.47545450912260795,0.4805844475408086,0.0055415428316196395,0.4689392594096003,0.4903177020350397,True
LPJ-GUESS,1995,CD,tran,precipitation,10734,0.2019549763136047,0.20397388696855856,0.007019310098298201,0.19273931917215092,0.21799601350614545,True
LPJ-GUESS,1995,CD,tran,lai,10734,0.586726182543733,0.5890968787498208,0.004335987535363294,0.5818462884142157,0.5972903829518001,True
LPJ-GUESS,1995,CD,evspsblveg,precipitation,10734,0.2317653646479811,0.23343663537929152,0.005732089958255289,0.2240440015576732,0.2442902167689385,True
LPJ-GUESS,1995,CD,evspsblveg,lai,10734,0.5988266387087099,0.6005923287618853,0.005792279547148952,0.5895244677726128,0.6129621794413174,True
