model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1994,CD,tran,lai,13314,0.5566690785034243,0.5556244743369971,0.009245530368827056,0.5381075427514148,0.5727603602965611,True
CLASSIC,1994,CD,evspsblveg,precipitation,13314,0.279266141026593,0.28011035614330937,0.006625151123443722,0.26634842529349256,0.2919736214919811,True
CLASSIC,1994,CD,evspsblveg,lai,13314,0.5415999517858371,0.5438930595079386,0.006091499388959211,0.5330251282730621,0.5567394164302882,True
CLASSIC,1994,CD,evspsblsoi,precipitation,13314,0.25493536348381196,0.2565074980034512,0.008320381394151215,0.24330793113693627,0.26941182184704165,True
CLASSIC,1994,CD,evspsblsoi,lai,13314,0.40501697032447614,0.40373113870702637,0.008255160379293941,0.38754123644647476,0.4171507459821008,True
CLASSIC,1995,HW,evapotrans,precipitation,13260,0.3129357693730612,0.3156382934877714,0.0066134507832259735,0.3024256343309767,0.32906898571845405,True
CLASSIC,1995,HW,evapotrans,lai,13260,0.3874434389140272,0.389780200958472,0.006721808820538232,0.37567548877315804,0.4032881292189938,True
CLASSIC,1995,HW,tran,precipitation,13260,0.2603987022965935,0.26325999184003057,0.008130461294462564,0.24831709188690593,0.28232714286039773,True
CLASSIC,1995,HW,tran,lai,13260,0.40614630467571644,0.4075910655720548,0.006485935377612975,0.39390453423558286,0.4197626035174592,True
CLASSIC,1995,HW,evspsblveg,precipitation,13260,0.39458834912774987,0.3955771110809867,0.006569801566239564,0.3836911969391216,0.4088994187321906,True
CLASSIC,1995,HW,evspsblveg,lai,13260,0.4680241327300151,0.4692581820608638,0.005425788167156408,0.4575388461424799,0.47899795895824687,True
CLASSIC,1995,HW,evspsblsoi,precipitation,13260,0.22583013176242922,0.2263213487478096,0.0079277552102668,0.2111293363499246,0.24211423287283684,True
CLASSIC,1995,HW,evspsblsoi,lai,13260,0.40750377073906485,0.41052346503341214,0.006252472595458201,0.39923939049853324,0.4217449095022624,True
CLASSIC,1995,HD,evapotrans,precipitation,11831,0.46160234213387674,0.46323224406172286,0.0051151527599934,0.45396838393504113,0.4739768904907553,True
CLASSIC,1995,HD,evapotrans,lai,11831,0.4763705505108468,0.4791027761224667,0.008252156592725941,0.46300627861829535,0.49801984721555126,True
CLASSIC,1995,HD,tran,precipitation,11831,0.4268728252533939,0.426804315701407,0.0053207230973174,0.4162400436575331,0.4360534422597446,True
CLASSIC,1995,HD,tran,lai,11831,0.6131314833810884,0.6137266851482263,0.005103500106071843,0.6051641860541882,0.623794121895376,True
CLASSIC,1995,HD,evspsblveg,precipitation,11831,0.4528319077316356,0.4549158411398042,0.005134052063857241,0.44620064015710553,0.4643446621056183,True
CLASSIC,1995,HD,evspsblveg,lai,11831,0.5868460388853359,0.585198385256599,0.005071039050727796,0.5763171025459576,0.5948847219417587,True
CLASSIC,1995,HD,evspsblsoi,precipitation,11831,0.4330454335298194,0.43331208110023034,0.006672250616344226,0.41962793649386815,0.4437567569286031,True
CLASSIC,1995,HD,evspsblsoi,lai,11831,0.3909122937555413,0.3908263076142627,0.008690437338065318,0.37218819429702094,0.40487723299272854,True
CLASSIC,1995,CW,evapotrans,precipitation,22400,0.22580884052081343,0.2271107314527577,0.005069659387970858,0.2179446608663196,0.23713379674865293,True
CLASSIC,1995,CW,evapotrans,lai,22400,0.30272321428571425,0.3034957586427922,0.006217418575573109,0.2925749106112155,0.3149996483303292,True
CLASSIC,1995,CW,tran,precipitation,22400,0.22892526455026452,0.2282582038007763,0.0059213114595266,0.21674862869135098,0.23852634717113333,True
