model,year,climate_zone,input_var,output_var,hsic,n_samples
LPJ-GUESS,1998,CD,precipitation,tran,0.17445172276589546,10722
LPJ-GUESS,1998,CD,lai,tran,0.8653406244542,10722
LPJ-GUESS,1998,CD,precipitation,evspsblveg,0.20525657540133063,10722
LPJ-GUESS,1998,CD,lai,evspsblveg,0.7924780569945743,10722
LPJ-GUESS,1998,CD,precipitation,evspsblsoi,0.12023905750707256,10722
LPJ-GUESS,1998,CD,lai,evspsblsoi,0.020399890970985077,10722
LPJ-GUESS,1999,HW,precipitation,evapotrans,0.4523895900133026,13289
LPJ-GUESS,1999,HW,lai,evapotrans,0.6806679891160191,13289
LPJ-GUESS,1999,HW,precipitation,tran,0.2835445440163065,13289
LPJ-GUESS,1999,HW,lai,tran,0.7637926076328182,13289
LPJ-GUESS,1999,HW,precipitation,evspsblveg,0.551043234429883,13289
LPJ-GUESS,1999,HW,lai,evspsblveg,0.7179280101912544,13289
LPJ-GUESS,1999,HW,precipitation,evspsblsoi,0.037632441795075626,13289
LPJ-GUESS,1999,HW,lai,evspsblsoi,0.05948413658556958,13289
LPJ-GUESS,1999,HD,precipitation,evapotrans,0.6135087530011758,11879
LPJ-GUESS,1999,HD,lai,evapotrans,0.7277727871518451,11879
LPJ-GUESS,1999,HD,precipitation,tran,0.5567710311741904,11879
LPJ-GUESS,1999,HD,lai,tran,0.8276341789694858,11879
LPJ-GUESS,1999,HD,precipitation,evspsblveg,0.5133986836527834,11879
LPJ-GUESS,1999,HD,lai,evspsblveg,0.757080356209802,11879
LPJ-GUESS,1999,HD,precipitation,evspsblsoi,0.26235478376409693,11879
LPJ-GUESS,1999,HD,lai,evspsblsoi,0.19541194270506715,11879
LPJ-GUESS,1999,CW,precipitation,evapotrans,0.25104219772911296,22360
LPJ-GUESS,1999,CW,lai,evapotrans,0.48971890369403603,22360
LPJ-GUESS,1999,CW,precipitation,tran,0.19606383230360508,22360
LPJ-GUESS,1999,CW,lai,tran,0.5397731949806465,22360
LPJ-GUESS,1999,CW,precipitation,evspsblveg,0.19862340161153322,22360
LPJ-GUESS,1999,CW,lai,evspsblveg,0.8117898556360608,22360
LPJ-GUESS,1999,CW,precipitation,evspsblsoi,0.11350281948520778,22360
LPJ-GUESS,1999,CW,lai,evspsblsoi,0.01798303112179774,22360
LPJ-GUESS,1999,CD,precipitation,evapotrans,0.23947612910660365,10698
LPJ-GUESS,1999,CD,lai,evapotrans,0.730984338933427,10698
LPJ-GUESS,1999,CD,precipitation,tran,0.1851050515002841,10698
LPJ-GUESS,1999,CD,lai,tran,0.8639101434870448,10698
LPJ-GUESS,1999,CD,precipitation,evspsblveg,0.22326619029511807,10698
LPJ-GUESS,1999,CD,lai,evspsblveg,0.7629983166643189,10698
LPJ-GUESS,1999,CD,precipitation,evspsblsoi,0.10588983687304826,10698
LPJ-GUESS,1999,CD,lai,evspsblsoi,0.040750599141331084,10698
LPJ-GUESS,2000,HW,precipitation,evapotrans,0.48865073451504876,13256
LPJ-GUESS,2000,HW,lai,evapotrans,0.6667148036417765,13256
LPJ-GUESS,2000,HW,precipitation,tran,0.2925833742771301,13256
LPJ-GUESS,2000,HW,lai,tran,0.7419259162902366,13256
LPJ-GUESS,2000,HW,precipitation,evspsblveg,0.5667877321735669,13256
LPJ-GUESS,2000,HW,lai,evspsblveg,0.7287543498700244,13256
LPJ-GUESS,2000,HW,precipitation,evspsblsoi,0.0478254465743397,13256
LPJ-GUESS,2000,HW,lai,evspsblsoi,0.04877455340020972,13256
LPJ-GUESS,2000,HD,precipitation,evapotrans,0.6465336665752799,11881
LPJ-GUESS,2000,HD,lai,evapotrans,0.6970510649785565,11881
LPJ-GUESS,2000,HD,precipitation,tran,0.5162439660185552,11881
LPJ-GUESS,2000,HD,lai,tran,0.8395751216716281,11881
LPJ-GUESS,2000,HD,precipitation,evspsblveg,0.44619090575270565,11881
LPJ-GUESS,2000,HD,lai,evspsblveg,0.7815303419168863,11881
LPJ-GUESS,2000,HD,precipitation,evspsblsoi,0.28655276903419324,11881
LPJ-GUESS,2000,HD,lai,evspsblsoi,0.1880912917997765,11881
LPJ-GUESS,2000,CW,precipitation,evapotrans,0.3401172000984299,22368
LPJ-GUESS,2000,CW,lai,evapotrans,0.5255541518393425,22368
LPJ-GUESS,2000,CW,precipitation,tran,0.27944309969101205,22368
LPJ-GUESS,2000,CW,lai,tran,0.5512376857980981,22368
LPJ-GUESS,2000,CW,precipitation,evspsblveg,0.24295799622641434,22368
LPJ-GUESS,2000,CW,lai,evspsblveg,0.7703601198695033,22368
LPJ-GUESS,2000,CW,precipitation,evspsblsoi,0.10325682007007013,22368
LPJ-GUESS,2000,CW,lai,evspsblsoi,0.028938549925890185,22368
LPJ-GUESS,2000,CD,precipitation,evapotrans,0.2392070940962461,10683
LPJ-GUESS,2000,CD,lai,evapotrans,0.7287619393814072,10683
LPJ-GUESS,2000,CD,precipitation,tran,0.16394872647884165,10683
LPJ-GUESS,2000,CD,lai,tran,0.8711926102902254,10683
LPJ-GUESS,2000,CD,precipitation,evspsblveg,0.22078483928461373,10683
LPJ-GUESS,2000,CD,lai,evspsblveg,0.7728136356223079,10683
LPJ-GUESS,2000,CD,precipitation,evspsblsoi,0.10579543029485822,10683
LPJ-GUESS,2000,CD,lai,evspsblsoi,0.02152021140471681,10683
LPJ-GUESS,2001,HW,precipitation,evapotrans,0.45780298158418115,13274
