analysis_group,zone,model,x_label,y_label,method,n_raw_points,n_curve_points,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,abs_pearson_r,abs_spearman_r,abs_spearman_minus_abs_pearson,raw_net_change,absolute_net_change,normalized_net_change,normalized_absolute_net_change,positive_slope_fraction,negative_slope_fraction,flat_slope_fraction,dominant_slope_sign,monotonic_fraction,number_of_slope_sign_changes,early_slope,middle_slope,late_slope,early_absolute_slope,middle_absolute_slope,late_absolute_slope,early_late_slope_sign_consistency,early_late_slope_sign_opposition,has_internal_valley,has_internal_peak,number_of_internal_extrema,turning_point_x_norm,turning_point_y_norm,turning_point_type,turning_point_x,two_line_left_slope,two_line_right_slope,two_line_left_p,two_line_right_p,two_line_test_evidence,u_test_stat,u_test_p,lind_mehlum_stat,lind_mehlum_p,shape_label
all_zones_E_soil,HW,CLASSIC,P,E_soil,GAM,12340,300,-0.8981408047729743,2.3645477963015957e-108,-0.8976695296614406,4.535347470891278e-108,-0.718573021181717,6.675660708629979e-77,0.8981408047729743,0.8976695296614406,-0.0004712751115336,-102.94441154525516,102.94441154525516,-0.6387461550859461,0.6387461550859461,0.3444816053511705,0.6521739130434783,0.0033444816053511,negative,0.6521739130434783,3,0.2429351787349373,-1.8382329451442496,-0.3329355667491087,0.2429351787349373,1.8382329451442496,0.3329355667491087,False,True,True,True,3,0.2207357859531772,1.0,peak,850.4852686036788,1.9244306773613136,-1.2180923368116174,4.476459729264226e-53,1.2600094043227934e-85,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,CLASSIC,P,E_soil,Piecewise linear,12340,300,-0.9566472952819196,1.0823422520859902e-161,-0.9423371370793008,1.05676957262279e-143,-0.8505239687848384,5.694266386691866e-107,0.9566472952819196,0.9423371370793008,-0.0143101582026188,-184.7318836709937,184.7318836709937,-0.7686754150444634,0.7686754150444634,0.1939799331103679,0.8060200668896321,0.0,negative,0.8060200668896321,1,0.1752505395283259,-1.2430100655835536,-1.2430100655835532,0.1752505395283259,1.2430100655835536,1.2430100655835532,False,True,False,True,1,0.1939799331103678,1.0,peak,747.3961451365662,1.192518118994922,-1.242952374959572,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,CLASSIC,P,E_soil,Symbolic regression,12340,300,-0.6935581102927464,2.392894428440038e-44,-0.9993639929332548,0.0,-0.9976365663322186,1.9756855206943253e-146,0.6935581102927464,0.9993639929332548,0.3058058826405084,-193.90104875029888,193.90104875029888,-0.1042842657485491,0.1042842657485491,0.0033444816053511,0.9966555183946488,0.0,negative,0.9966555183946488,1,-0.1249228618996516,-0.1224817895123866,-0.0656301210712473,0.1249228618996516,0.1224817895123866,0.0656301210712473,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-width bins,12538,10,0.1107172094333702,0.760753217545064,0.4545454545454545,0.186904810349332,0.6,0.0166661155202821,0.1107172094333702,0.4545454545454545,0.3438282451120842,-139.212135,139.212135,-0.4343631522917632,0.4343631522917632,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,-1.037270548040887,0.7935426499321001,0.4553907742418868,1.037270548040887,0.7935426499321001,0.4553907742418868,False,True,True,False,1,0.1688245352618661,0.1496710505083252,valley,600.3691080729168,,0.7241236246283178,,6.230408051485506e-07,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-count bins,12538,10,0.9848469270960226,2.264966706588498e-07,0.9878787878787878,9.307459988955517e-08,0.9555555555555554,5.5114638447971785e-06,0.9848469270960226,0.9878787878787878,0.0030318607827651,138.771468,138.771468,0.9415989744774552,0.9415989744774552,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,1.139848516073883,0.8276774174492143,1.144084920952677,1.139848516073883,0.8276774174492143,1.144084920952677,True,False,True,False,1,0.087092785386329,0.0037701997459971,valley,922.86201171875,,1.02665886577543,,1.53897044762511e-06,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,LOWESS,12538,12288,0.9606510945966976,0.0,0.9906113573775964,0.0,0.9837595650721632,0.0,0.9606510945966976,0.9906113573775964,0.0299602627808988,-127.6750169780396,127.6750169780396,-0.4194139309191192,0.4194139309191192,0.946528851631806,0.0515992512411491,0.0018718971270448,positive,0.946528851631806,7,0.8806840296830554,0.886722936742769,0.5910549284637484,0.8806840296830554,0.886722936742769,0.5910549284637484,True,False,True,True,7,0.2047377598513436,1.994687429505703e-06,valley,787.0442057291666,-3.627903998883116,0.8249635407114766,3.6638464991911532e-174,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Polynomial degree 3,12538,300,0.409862802759389,1.394048929408433e-13,0.4169192991033233,4.805959372552822e-14,0.3149609810479375,4.10413197298605e-16,0.409862802759389,0.4169192991033233,0.0070564963439343,-171.76443057249844,171.76443057249844,-0.8581630236303942,0.8581630236303942,0.4916387959866221,0.5016722408026756,0.0066889632107023,negative,0.5016722408026756,2,-2.908915087674528,1.9507321434803864,-1.5882171750259335,2.908915087674528,1.9507321434803864,1.5882171750259335,True,False,True,True,2,0.774247491638796,0.767016099393036,peak,2976.3293421648555,0.44188596924876,-2.7293761736347193,3.3222295316260334e-08,6.50866439529456e-38,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,GAM,12538,300,0.573946238791443,1.1076123833526203e-27,0.6334754830609229,4.6316517629711674e-35,0.6327313266443703,4.842147510150884e-60,0.573946238791443,0.6334754830609229,0.0595292442694799,-131.28963048752098,131.28963048752098,-0.4402196066051196,0.4402196066051196,0.7090301003344481,0.2842809364548495,0.0066889632107023,positive,0.7090301003344481,2,-2.504750677825172,0.9618066168609186,0.2363055033835543,2.504750677825172,0.9618066168609186,0.2363055033835543,False,True,True,True,2,0.1889632107023411,3.1951574499786745e-05,valley,726.4043534873188,-5.468151201950301,0.8296174610892781,1.3707805840130937e-33,7.834268029554438e-172,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Piecewise linear,12538,300,0.5343413647901732,1.505070405174582e-23,0.5701721130234779,2.9009594280960984e-27,0.624659977703456,1.448509368057042e-58,0.5343413647901732,0.5701721130234779,0.0358307482333046,-61.922005606387074,61.922005606387074,-0.2051444815061053,0.2051444815061053,0.8394648829431438,0.1605351170568562,0.0,positive,0.8394648829431438,1,-2.497632924241312,0.9468597610744004,0.9468597610744004,2.497632924241312,0.9468597610744004,0.9468597610744004,False,True,True,False,1,0.1605351170568562,0.0,valley,617.1222826086957,-6.324822481978475,0.9468597610744,2.768776788527336e-100,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Symbolic regression,12538,300,0.9741051819281782,1.7975191635750173e-194,0.9800664451827242,3.285231090258763e-211,0.9866666666666668,2.8455301917602563e-143,0.9741051819281782,0.9800664451827242,0.005961263254546,-45.59218628321776,45.59218628321776,-0.1281923171044028,0.1281923171044028,0.9966555183946488,0.0033444816053511,0.0,positive,0.9966555183946488,1,-2.0288384850025407,0.8473029359514131,0.806713550268478,2.0288384850025407,0.8473029359514131,0.806713550268478,False,True,False,False,0,,,,,,,,,,,,,,Linear
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-width bins,12340,10,-0.9937764566101608,6.514510944261452e-09,-1.0,6.646897422032013e-64,-1.0,5.511463844797178e-07,0.9937764566101608,1.0,0.0062235433898391,-266.8822725,266.8822725,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-1.1592114440484245,-0.8506678215502678,-0.9685628696564312,1.1592114440484245,0.8506678215502678,0.9685628696564312,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-count bins,12340,10,-0.9929118680421564,1.0949805934586092e-08,-1.0,6.646897422032013e-64,-1.0,5.511463844797178e-07,0.9929118680421564,1.0,0.0070881319578435,-250.116565,250.116565,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-0.9803878250616128,-0.9305798686642652,-1.1149028560806895,0.9803878250616128,0.9305798686642652,1.1149028560806895,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,LOWESS,12340,12333,-0.994874499986939,0.0,-0.9989618316275054,0.0,-0.9903054598603744,0.0,0.994874499986939,0.9989618316275054,0.0040873316405664,-278.7031923921364,278.7031923921364,-0.975276603597626,0.975276603597626,0.0473564709698345,0.9482646772624068,0.0043788517677586,negative,0.9482646772624068,5,-1.1716853969062833,-0.9801631239500224,-0.8875456718708977,1.1716853969062833,0.9801631239500224,0.8875456718708977,True,False,True,True,5,0.9013343586154492,2.091207129870895e-06,valley,6.2463537250000005,-1.005575827165127,0.2270585445102225,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Polynomial degree 3,12340,300,-0.9993000213491028,0.0,-1.0,0.0,-1.0,0.0,0.9993000213491028,1.0,0.0006999786508971,-300.8710871546165,300.8710871546165,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-1.0233720256234669,-0.8876090308440822,-1.0878950338408917,1.0233720256234669,0.8876090308440822,1.0878950338408917,True,False,False,False,0,,,,,,,,,,,,,,Linear
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,GAM,12340,300,-0.9934700184812052,5.382959843718671e-283,-0.995184390937677,1.199651121014474e-302,-0.9716833890746934,5.1509292486463496e-139,0.9934700184812052,0.995184390937677,0.0017143724564716,-264.9861960463238,264.9861960463238,-0.9477537408439064,0.9477537408439064,0.0836120401337792,0.9130434782608696,0.0033444816053511,negative,0.9130434782608696,1,-1.215529455884869,-0.9898603547200268,-0.6382924780655853,1.215529455884869,0.9898603547200268,0.6382924780655853,True,False,True,False,1,0.914715719063545,2.55004986273496e-05,valley,6.329606128528427,-1.0370946121438858,0.6313320413317612,3.4876251541719176e-278,1.699471130692517e-16,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Piecewise linear,12340,300,-0.9995163430233048,0.0,-1.0,0.0,-1.0,0.0,0.9995163430233048,1.0,0.0004836569766952,-283.7218962653577,283.7218962653577,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-0.9467104971571476,-0.9763567177236075,-1.076696352296481,0.9467104971571476,0.9763567177236075,1.076696352296481,True,False,False,False,0,,,,,,,,,,,,,,Linear
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Symbolic regression,12340,300,-0.9977462773894644,0.0,-0.9969670774119712,0.0,-0.9801560758082496,2.0522222651664905e-141,0.9977462773894644,0.9969670774119712,-0.0007791999774933,-254.0976173910901,254.0976173910901,-0.9121869783851666,0.9121869783851666,0.0668896321070234,0.9331103678929766,0.0,negative,0.9331103678929766,1,-0.6322809951856879,-1.038358242243843,-1.0671834103645554,0.6322809951856879,1.038358242243843,1.0671834103645554,True,False,False,True,1,0.0668896321070234,1.0,peak,1.0548390533110368,1.1740139061101085,-1.0705447572491484,6.126568161012565e-10,0.0,True,,,,,Linear
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Equal-width bins,12538,10,0.7528967432622978,0.0119551071225037,0.6969696969696969,0.0250966758822518,0.5111111111111111,0.0466225749559082,0.7528967432622978,0.6969696969696969,-0.0559270462926009,48.87794500000001,48.87794500000001,0.4668262678559841,0.4668262678559841,0.5555555555555556,0.3333333333333333,0.1111111111111111,positive,0.5555555555555556,3,-1.5945720518852335,1.673979277400404,1.1140328245619584,1.5945720518852335,1.673979277400404,1.1140328245619584,False,True,True,True,3,0.4411534526081115,0.0050288834343347,valley,3.8210556,-1.075260106096362,1.4219068945037368,0.045280541201077,0.0112547631087367,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Equal-count bins,12538,10,0.7594829788602109,0.010824002539349,0.5393939393939393,0.1075931877824148,0.3777777777777777,0.1557418430335097,0.7594829788602109,0.5393939393939393,-0.2200890394662715,63.771240000000006,63.771240000000006,0.5941227431670459,0.5941227431670459,0.5555555555555556,0.4444444444444444,0.0,positive,0.5555555555555556,3,-0.8585969576730051,0.5888356501808905,1.6288032501338208,0.8585969576730051,0.5888356501808905,1.6288032501338208,False,True,True,True,3,0.4537718357697952,0.036014784427926,valley,3.6638550875,-0.7999735394537717,1.6106051422412695,0.0089493283229034,0.0066758114439701,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,LOWESS,12538,12535,0.7741957233581364,0.0,0.551179417917185,0.0,0.3858294334503886,0.0,0.7741957233581364,0.551179417917185,-0.2230163054409513,30.684218772495683,30.684218772495683,0.2606819102979718,0.2606819102979718,0.6052337641614808,0.3879048986756023,0.0068613371629168,positive,0.6052337641614808,275,-1.154361882005256,1.1820279081250649,1.443699822969697,1.154361882005256,1.1820279081250649,1.443699822969697,False,True,True,True,275,0.398456705551911,1.979151930602318e-06,valley,3.50649485,-0.9357339058738844,2.0576769117117046,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Polynomial degree 3,12538,300,0.589618504965296,1.7735446781026046e-29,0.5810153446149402,1.7639254667447044e-28,0.4844147157190636,6.383028406131478e-36,0.589618504965296,0.5810153446149402,-0.0086031603503557,-15.406717496515483,15.406717496515483,-0.151614713232741,0.151614713232741,0.5986622073578596,0.3946488294314381,0.0066889632107023,positive,0.5986622073578596,2,-2.9806770275235372,1.7069429566208405,0.8374755079030096,2.9806770275235372,1.7069429566208405,0.8374755079030096,False,True,True,True,2,0.3127090301003344,2.9019144927874316e-05,valley,2.954322393812709,-3.1366769922838893,1.624167764281255,7.254685942019471e-52,3.875404810266437e-147,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,GAM,12538,300,0.5778350470565212,4.053631939530201e-28,0.5705285614284603,2.6502015768753403e-27,0.4494983277591974,3.642560439568282e-31,0.5778350470565212,0.5705285614284603,-0.0073064856280609,-21.65238107064141,21.65238107064141,-0.1819431069248245,0.1819431069248245,0.5618729096989966,0.4247491638795986,0.0133779264214046,positive,0.5618729096989966,3,-2.917769734021729,1.4877600012905718,0.900877443038838,2.917769734021729,1.4877600012905718,0.900877443038838,False,True,True,True,3,0.3879598662207358,0.0,valley,3.43890041638796,-2.0419306669816364,1.455486014827552,7.537006966816315e-47,1.75641628154832e-109,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Piecewise linear,12538,300,0.7090951012688698,3.9211687227392565e-47,0.6600935565950732,6.535957676533744e-39,0.5172352285395764,1.032893228735229e-40,0.7090951012688698,0.6600935565950732,-0.0490015446737965,59.356509563691816,59.356509563691816,0.4542269550903315,0.4542269550903315,0.6555183946488294,0.3444816053511705,0.0,positive,0.6555183946488294,1,-1.5954680962125505,1.4425217049000092,1.5255102040816326,1.5954680962125505,1.4425217049000092,1.5255102040816326,False,True,True,False,1,0.3444816053511705,2.4936649967166602e-17,valley,3.158922003344481,-1.5954680962125496,1.5255102040816315,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Symbolic regression,12538,300,0.7476195700717273,6.615088001282044e-55,0.7413269036322625,1.5289152741893728e-53,0.6940022296544036,7.378542745955645e-72,0.7476195700717273,0.7413269036322625,-0.0062926664394648,6.936645813807047,6.936645813807047,0.0530886689394982,0.0530886689394982,0.782608695652174,0.2140468227424749,0.0033444816053511,positive,0.782608695652174,1,-2.6204082436047984,1.304472161242051,1.4877159241042688,2.6204082436047984,1.304472161242051,1.4877159241042688,False,True,True,False,1,0.2157190635451505,2.104236584081054e-05,valley,2.3297551647157193,-4.009535672973564,1.3506117374304003,7.18680157880738e-28,7.48294132980483e-262,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,P,E_soil,Equal-width bins,11147,10,0.5441219265491991,0.1039459837110003,0.3454545454545454,0.3282265114713673,0.2444444444444444,0.3807197971781305,0.5441219265491991,0.3454545454545454,-0.1986673810946536,205.25766700000003,205.25766700000003,0.8315801031677473,0.8315801031677473,0.5555555555555556,0.3333333333333333,0.1111111111111111,positive,0.5555555555555556,2,2.5608086580714153,0.250613948121581,-0.573630542285092,2.5608086580714153,0.250613948121581,0.573630542285092,False,True,True,True,2,0.88033174701645,0.5808622961000875,valley,1114.1889973958332,0.6604908586421855,,0.1014635615271611,,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,P,E_soil,Equal-count bins,11147,10,0.9395670190348276,5.422826766525255e-05,0.9878787878787878,9.307459988955517e-08,0.9555555555555554,5.5114638447971785e-06,0.9395670190348276,0.9878787878787878,0.0483117688439601,285.15463700000004,285.15463700000004,0.9976651900354044,0.9976651900354044,0.8888888888888888,0.0,0.1111111111111111,positive,0.8888888888888888,0,2.384311229555017,1.0610098690246803,0.2550662582938098,2.384311229555017,1.0610098690246803,0.2550662582938098,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HD,CLASSIC,P,E_soil,LOWESS,11147,10992,0.9030928224854052,0.0,0.9894592690624496,0.0,0.9631673301048084,0.0,0.9030928224854052,0.9894592690624496,0.0863664465770446,202.31194166009416,202.31194166009416,0.6825307185216076,0.6825307185216076,0.9134746610863432,0.0777909198435083,0.0087344190701483,positive,0.9134746610863432,23,3.7219581417212777,0.3086729730043116,-0.756788656358925,3.7219581417212777,0.3086729730043116,0.756788656358925,False,True,True,True,23,0.4952310675978826,0.9999876478268954,peak,655.4356770833333,2.209574775894744,-0.6068742553882169,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,P,E_soil,Polynomial degree 3,11147,300,0.510063194011717,2.844216365386889e-21,0.2972037467082968,1.5609190550906057e-07,0.1562095875139353,5.462620369403795e-05,0.510063194011717,0.2972037467082968,-0.2128594473034201,189.72542575715244,189.72542575715244,0.6669963377303998,0.6669963377303998,0.5016722408026756,0.4849498327759197,0.0133779264214046,positive,0.5016722408026756,1,2.7148447659783157,0.1134635958103048,-0.8328546760166213,2.7148447659783157,0.1134635958103048,0.8328546760166213,False,True,False,True,1,0.5083612040133779,1.0,peak,672.7615314938683,1.9041026671554313,-0.7400016679526262,3.8591421203031956e-81,3.174295019417659e-126,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,P,E_soil,GAM,11147,300,0.5008607968283084,1.863294754346195e-20,0.2999335548172757,1.1853888230459517e-07,0.1916164994425864,7.442021772962442e-07,0.5008607968283084,0.2999335548172757,-0.2009272420110326,251.8683227666922,251.8683227666922,0.8380686909590601,0.8380686909590601,0.5986622073578596,0.391304347826087,0.0100334448160535,positive,0.5986622073578596,2,2.6724743175361345,0.139554808392909,-0.3048081918775252,2.6724743175361345,0.139554808392909,0.3048081918775252,False,True,True,True,2,0.4682274247491638,1.0,peak,619.8030553232996,1.9775553907302608,-0.604424877247315,1.8920499074638273e-88,7.865679048040585e-54,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,P,E_soil,Piecewise linear,11147,300,0.7850848824626738,5.9375095377269214e-64,1.0,0.0,1.0,0.0,0.7850848824626738,1.0,0.2149151175373261,274.4312518535475,274.4312518535475,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,2.786991532107231,0.1020143054737536,0.1020143054737531,2.786991532107231,0.1020143054737536,0.1020143054737531,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HD,CLASSIC,P,E_soil,Symbolic regression,11147,300,0.916406452717268,1.572172725227068e-120,0.93710641229347,2.955938813697417e-138,0.8736231884057971,9.415650985373253e-113,0.916406452717268,0.93710641229347,0.0206999595762019,398.3071682951215,398.3071682951215,0.9718246796944228,0.9718246796944228,0.8729096989966555,0.1204013377926421,0.0066889632107023,positive,0.8729096989966555,3,1.695900942862545,0.5889220988977956,0.6268219715149467,1.695900942862545,0.5889220988977956,0.6268219715149467,True,False,True,True,2,0.8227424749163879,0.5177540141333944,valley,1087.6029281633218,0.7726172293633539,1.899049009571816,3.850574609222779e-92,1.0662102663168654e-25,False,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,Equal-width bins,11341,10,0.9583656229967048,1.2500325593833135e-05,0.9636363636363636,7.320974809529922e-06,0.911111111111111,2.976190476190476e-05,0.9583656229967048,0.9636363636363636,0.0052707406396588,125.91254,125.91254,0.9831918271553804,0.9831918271553804,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,2,1.1324165793295684,1.35415677413841,0.4353430325731257,1.1324165793295684,1.35415677413841,0.4353430325731257,True,False,True,True,2,0.876635110386834,0.9455991846093248,valley,1114.6521484374998,1.1066593444355286,,4.9581357124143224e-05,,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,Equal-count bins,11341,10,0.9633977027974574,7.51288943639665e-06,1.0,6.646897422032013e-64,1.0,5.511463844797178e-07,0.9633977027974574,1.0,0.0366022972025424,76.342409,76.342409,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,1.6851834806916088,0.8854996939453365,0.6565462909768538,1.6851834806916088,0.8854996939453365,0.6565462909768538,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,LOWESS,11341,11094,0.9455590939855688,0.0,0.9981571598555008,0.0,0.9852517526770368,0.0,0.9455590939855688,0.9981571598555008,0.0525980658699322,167.34212629638122,167.34212629638122,1.0,1.0,0.9379789056161544,0.0409267105381772,0.0210943838456684,positive,0.9379789056161544,78,1.1614391252401437,0.5733364018152632,1.244798656023112,1.1614391252401437,0.5733364018152632,1.244798656023112,True,False,True,True,78,0.2714682679580205,0.3028100588716986,peak,358.74609375,1.2287892462240684,0.6905443010942299,0.0,0.0,False,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,Polynomial degree 3,11341,300,0.984781387950121,1.6001242195043918e-228,1.0,0.0,1.0,0.0,0.984781387950121,1.0,0.0152186120498789,163.4530030298612,163.4530030298612,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,1.1627279900709382,0.5353965268945875,1.29722944830342,1.1627279900709382,0.5353965268945875,1.29722944830342,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,GAM,11341,300,0.9685852543203448,3.8028830514521976e-182,0.960521783575373,1.2661617034484518e-167,0.857881828316611,8.522344994178976e-109,0.9685852543203448,0.960521783575373,-0.0080634707449719,132.20200640733427,132.20200640733427,0.9962735149803608,0.9962735149803608,0.7658862876254181,0.217391304347826,0.0167224080267558,positive,0.7658862876254181,5,1.4017028811672971,1.1069708558697895,0.4812537813128897,1.4017028811672971,1.1069708558697895,0.4812537813128897,True,False,True,True,4,0.3979933110367892,0.4919572595191245,peak,525.9493006201225,1.41179136662867,0.9686747595659904,8.137561791956503e-96,2.1233594389224973e-66,False,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,Piecewise linear,11341,300,0.9813641590108068,1.5931748780157554e-215,1.0,0.0,1.0,0.0,0.9813641590108068,1.0,0.0186358409891931,120.4000506064362,120.4000506064362,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,1.5350110427436023,0.731150229777084,0.7311502297770844,1.5350110427436023,0.731150229777084,0.7311502297770844,True,False,False,False,0,,,,,,,,,,,,,,Linear
all_zones_E_soil,HD,LPJ-GUESS,P,E_soil,Symbolic regression,11341,300,0.9848688813072712,6.821354851270165e-229,1.0,0.0,1.0,0.0,0.9848688813072712,1.0,0.0151311186927286,120.1020334227085,120.1020334227085,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,1.5919498888209722,0.7850797807698547,0.6208211282168719,1.5919498888209722,0.7850797807698547,0.6208211282168719,True,False,False,False,0,,,,,,,,,,,,,,Monotonic nonlinear
all_zones_E_soil,HD,CLASSIC,LAI,E_soil,Equal-width bins,11147,10,0.512200089558566,0.1301283409150248,0.1272727272727272,0.7260570147627894,0.1111111111111111,0.7274895282186948,0.512200089558566,0.1272727272727272,-0.3849273622858387,150.91365500000003,150.91365500000003,0.8225239717609306,0.8225239717609306,0.5555555555555556,0.4444444444444444,0.0,positive,0.5555555555555556,3,1.8396361068998413,-0.1241073373068423,0.0512287854817848,1.8396361068998413,0.1241073373068423,0.0512287854817848,True,False,True,True,3,0.2575828341293943,0.9979715638356372,peak,0.70654892125,,-0.04254961810759,,0.7699404123953103,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,LAI,E_soil,Equal-count bins,11147,10,0.7111489849983273,0.0211174607760772,0.9636363636363636,7.320974809529922e-06,0.911111111111111,2.976190476190476e-05,0.7111489849983273,0.9636363636363636,0.2524873786380361,229.133459,229.133459,0.8888819487858882,0.8888819487858882,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,18.63169945307367,0.2476249989314129,-0.3056136253628689,18.63169945307367,0.2476249989314129,0.3056136253628689,False,True,False,True,1,0.6553055210415686,0.9942252781429396,peak,0.825287055,1.3618828601642607,,0.0110744017497238,,,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,LAI,E_soil,LOWESS,11147,9723,0.6513309701424721,0.0,0.9403068032187512,0.0,0.8380318530346766,0.0,0.6513309701424721,0.9403068032187512,0.288975833076279,229.75564021100791,229.75564021100791,0.8977391312012638,0.8977391312012638,0.8025097716519235,0.1918329561818555,0.0056572721662209,positive,0.8025097716519235,96,45.96108613600619,-0.4474399821109087,0.1287942359691734,45.96108613600619,0.4474399821109087,0.1287942359691734,True,False,True,True,96,0.223171135869106,0.9999940325690522,peak,0.63716493,4.208707583112844,-0.3174955483558821,0.0,0.0,True,,,,,Non-monotonic: U-shaped / inverted-U
all_zones_E_soil,HD,CLASSIC,LAI,E_soil,Polynomial degree 3,11147,300,0.2809103856709235,7.609393466331728e-07,0.0993619929110323,0.085783924034697,0.031438127090301,0.4167643518610456,0.2809103856709235,0.0993619929110323,-0.1815483927598912,471.6826764919778,471.6826764919778,1.0,1.0,0.5719063545150501,0.4180602006688963,0.0100334448160535,positive,0.5719063545150501,2,1.2688328547794905,-0.851399830708584,2.5640529776220093,1.2688328547794905,0.851399830708584,2.5640529776220093,True,False,True,True,2,0.2491638795986622,0.4574212882849657,peak,0.7113755337792643,1.7993131905107211,0.2636602464657956,6.00286047897847e-41,6.8676000817196645e-06,False,,,,,Non-monotonic: U-shaped / inverted-U
