model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1998,CD,precipitation,evspsblveg,0.2460859860051718,0.44504426936924524,10360
LPJ-GUESS,1998,CD,lai,evspsblveg,0.6050675675675675,0.7785714285714286,10360
LPJ-GUESS,1998,CD,precipitation,evspsblsoi,0.1637464498321096,0.35135135135135137,10360
LPJ-GUESS,1998,CD,lai,evspsblsoi,0.15164092664092665,0.49575289575289583,10360
LPJ-GUESS,1999,HW,precipitation,evapotrans,0.34153053676416845,0.5641583206207264,12353
LPJ-GUESS,1999,HW,lai,evapotrans,0.45715574672316484,0.737749461171467,12353
LPJ-GUESS,1999,HW,precipitation,tran,0.2761921492295959,0.4266956102798031,12353
LPJ-GUESS,1999,HW,lai,tran,0.43582302779472015,0.7388795798460445,12353
LPJ-GUESS,1999,HW,precipitation,evspsblveg,0.3811210769827257,0.599375647910692,12353
LPJ-GUESS,1999,HW,lai,evspsblveg,0.5156907253593761,0.7510081667202417,12353
LPJ-GUESS,1999,HW,precipitation,evspsblsoi,0.12818456792773708,0.2944544346367652,12353
LPJ-GUESS,1999,HW,lai,evspsblsoi,0.11980764232720927,0.23444831870571203,12353
LPJ-GUESS,1999,HD,precipitation,evapotrans,0.44289028520680085,0.6228037397287678,11274
LPJ-GUESS,1999,HD,lai,evapotrans,0.5044549346684088,0.8016000853026546,11274
LPJ-GUESS,1999,HD,precipitation,tran,0.42865713747377376,0.5992152910670003,11274
LPJ-GUESS,1999,HD,lai,tran,0.5640718119397145,0.8508142440335322,11274
LPJ-GUESS,1999,HD,precipitation,evspsblveg,0.4080232285091169,0.615199630858424,11274
LPJ-GUESS,1999,HD,lai,evspsblveg,0.5666865630950532,0.825001698504184,11274
LPJ-GUESS,1999,HD,precipitation,evspsblsoi,0.29942625406133483,0.46500952043048904,11274
LPJ-GUESS,1999,HD,lai,evspsblsoi,0.23110626408343052,0.598354243807065,11274
LPJ-GUESS,1999,CW,precipitation,evapotrans,0.23098572095209707,0.49226210442809604,21255
LPJ-GUESS,1999,CW,lai,evapotrans,0.3495349733241373,0.7782246355403509,21255
LPJ-GUESS,1999,CW,precipitation,tran,0.21428111048333867,0.5064625630275661,21255
LPJ-GUESS,1999,CW,lai,tran,0.3698870004656741,0.8551439504135268,21255
LPJ-GUESS,1999,CW,precipitation,evspsblveg,0.21266143129460519,0.4952874275993801,21255
LPJ-GUESS,1999,CW,lai,evspsblveg,0.5442146422080312,0.8417830523192706,21255
LPJ-GUESS,1999,CW,precipitation,evspsblsoi,0.1316213715796054,0.32276161009639476,21255
LPJ-GUESS,1999,CW,lai,evspsblsoi,0.16145791089515818,0.36600970210539807,21255
LPJ-GUESS,1999,CD,precipitation,evapotrans,0.25237005029147347,0.534234300618801,10326
LPJ-GUESS,1999,CD,lai,evapotrans,0.4822047148721289,0.7009301781236703,10326
LPJ-GUESS,1999,CD,precipitation,tran,0.23618873908014257,0.4946086711632532,10326
LPJ-GUESS,1999,CD,lai,tran,0.5707268602442823,0.8610462998899954,10326
