model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1994,CW,lai,tran,0.40594456764405024,0.7851202845730807,20704
CLASSIC,1994,CW,precipitation,evspsblveg,0.30536871893047823,0.5466665830184554,20704
CLASSIC,1994,CW,lai,evspsblveg,0.5341876572661634,0.7559176289631527,20704
CLASSIC,1994,CW,precipitation,evspsblsoi,0.14352071538215028,0.2589639296567944,20704
CLASSIC,1994,CW,lai,evspsblsoi,0.18073195235467826,0.41977866776572337,20704
CLASSIC,1994,CD,precipitation,evapotrans,0.26571738086220353,0.44704699713742563,12821
CLASSIC,1994,CD,lai,evapotrans,0.42421559743600257,0.7351395804854153,12821
CLASSIC,1994,CD,precipitation,tran,0.23023480970196505,0.42864480585661835,12821
CLASSIC,1994,CD,lai,tran,0.5509618762412145,0.7666262363777446,12821
CLASSIC,1994,CD,precipitation,evspsblveg,0.2737382375731671,0.48109425442041154,12821
CLASSIC,1994,CD,lai,evspsblveg,0.5408288322797243,0.8103082878482444,12821
CLASSIC,1994,CD,precipitation,evspsblsoi,0.2469371950239402,0.44395193201010325,12821
CLASSIC,1994,CD,lai,evspsblsoi,0.4051818261795287,0.7345154825637095,12821
CLASSIC,1995,HW,precipitation,evapotrans,0.3083544152350641,0.5334714757833715,12365
CLASSIC,1995,HW,lai,evapotrans,0.377124521223719,0.6435380198300089,12365
CLASSIC,1995,HW,precipitation,tran,0.24789279595541308,0.4034377088386562,12365
CLASSIC,1995,HW,lai,tran,0.3927273731727067,0.7226263532979134,12365
CLASSIC,1995,HW,precipitation,evspsblveg,0.3805354252769032,0.5508940825862776,12365
CLASSIC,1995,HW,lai,evspsblveg,0.44832239508794325,0.7591906249581168,12365
CLASSIC,1995,HW,precipitation,evspsblsoi,0.20643267599647921,0.4235703234381604,12365
CLASSIC,1995,HW,lai,evspsblsoi,0.3990084668665729,0.623332410404233,12365
CLASSIC,1995,HD,precipitation,evapotrans,0.45148158095686614,0.7215916186144522,11272
CLASSIC,1995,HD,lai,evapotrans,0.46316830956778676,0.7168544161394078,11272
CLASSIC,1995,HD,precipitation,tran,0.4188281499799959,0.6794696874143046,11272
CLASSIC,1995,HD,lai,tran,0.6109755671330772,0.8023590746417408,11272
CLASSIC,1995,HD,precipitation,evspsblveg,0.44712270899253914,0.6684279536816186,11272
CLASSIC,1995,HD,lai,evspsblveg,0.5784190616413813,0.8265840417981668,11272
CLASSIC,1995,HD,precipitation,evspsblsoi,0.43088223630676326,0.7151183750538882,11272
CLASSIC,1995,HD,lai,evspsblsoi,0.3994586864893765,0.6290148538300662,11272
CLASSIC,1995,CW,precipitation,evapotrans,0.216124091838705,0.4641597665891717,21134
CLASSIC,1995,CW,lai,evapotrans,0.28673158778472174,0.5919551585911371,21134
CLASSIC,1995,CW,precipitation,tran,0.2172515644753248,0.3514083087787178,21134
CLASSIC,1995,CW,lai,tran,0.38131948344306144,0.788507383485063,21134
CLASSIC,1995,CW,precipitation,evspsblveg,0.29338298673369495,0.562173172778036,21134
CLASSIC,1995,CW,lai,evspsblveg,0.5431918861239737,0.727753410928634,21134
CLASSIC,1995,CW,precipitation,evspsblsoi,0.13280271378175484,0.19373235736216324,21134
CLASSIC,1995,CW,lai,evspsblsoi,0.18367190116871268,0.40048623376232695,21134
CLASSIC,1995,CD,precipitation,evapotrans,0.2444184464902551,0.4368598283301979,12839
CLASSIC,1995,CD,lai,evapotrans,0.4032373494990317,0.7468042324696087,12839
CLASSIC,1995,CD,precipitation,tran,0.24290250222116772,0.4521085738558296,12839
CLASSIC,1995,CD,lai,tran,0.5437359374510927,0.789162583629173,12839
CLASSIC,1995,CD,precipitation,evspsblveg,0.2698324440850898,0.5140989763688275,12839
CLASSIC,1995,CD,lai,evspsblveg,0.5660145453433719,0.8351137706156694,12839
CLASSIC,1995,CD,precipitation,evspsblsoi,0.21907426881885714,0.4184329701243704,12839
CLASSIC,1995,CD,lai,evspsblsoi,0.3710705844415344,0.7459474679240834,12839
CLASSIC,1996,HW,precipitation,evapotrans,0.28118960699337275,0.4345552460043455,12248
CLASSIC,1996,HW,lai,evapotrans,0.34780785534331304,0.6621622522294353,12248
CLASSIC,1996,HW,precipitation,tran,0.2378509636407854,0.42099001586264806,12248
CLASSIC,1996,HW,lai,tran,0.4079589503992322,0.7278792705847852,12248
CLASSIC,1996,HW,precipitation,evspsblveg,0.31115973095719107,0.5619135152428052,12248
CLASSIC,1996,HW,lai,evspsblveg,0.4221640184486597,0.7634785187752436,12248
CLASSIC,1996,HW,precipitation,evspsblsoi,0.22742911795678428,0.4363607886002213,12248
CLASSIC,1996,HW,lai,evspsblsoi,0.38401478292165986,0.6214246390914302,12248
CLASSIC,1996,HD,precipitation,evapotrans,0.46787455485578866,0.7098154728789132,11035
CLASSIC,1996,HD,lai,evapotrans,0.43167219912925275,0.6777526053466244,11035
CLASSIC,1996,HD,precipitation,tran,0.3932545176738843,0.6717834344281839,11035
CLASSIC,1996,HD,lai,tran,0.6240231181418805,0.784243480887558,11035
CLASSIC,1996,HD,precipitation,evspsblveg,0.454600460998683,0.6877430507673213,11035
CLASSIC,1996,HD,lai,evspsblveg,0.581705278987149,0.7788107503792282,11035
CLASSIC,1996,HD,precipitation,evspsblsoi,0.3740503409369594,0.7013606222515734,11035
CLASSIC,1996,HD,lai,evspsblsoi,0.3407012765705955,0.6670593565926597,11035
CLASSIC,1996,CW,precipitation,evapotrans,0.24545226805244896,0.48145695364238406,21140
CLASSIC,1996,CW,lai,evapotrans,0.25591296121097445,0.5660359508041627,21140
CLASSIC,1996,CW,precipitation,tran,0.2153310273336327,0.3842307025089734,21140
CLASSIC,1996,CW,lai,tran,0.38864711447492906,0.7802743614001892,21140
CLASSIC,1996,CW,precipitation,evspsblveg,0.2773393718831141,0.5631031220435194,21140
CLASSIC,1996,CW,lai,evspsblveg,0.5115657521286661,0.7840586565752128,21140
CLASSIC,1996,CW,precipitation,evspsblsoi,0.12054969926293835,0.18491745550859956,21140
CLASSIC,1996,CW,lai,evspsblsoi,0.2001419110690634,0.4233207190160833,21140
CLASSIC,1996,CD,precipitation,evapotrans,0.3229647212789072,0.6093888336785829,12623
CLASSIC,1996,CD,lai,evapotrans,0.3728461228359221,0.7020626029964163,12623
CLASSIC,1996,CD,precipitation,tran,0.2942746700517619,0.5786559972641485,12623
CLASSIC,1996,CD,lai,tran,0.5004791520220742,0.7871019163513372,12623
CLASSIC,1996,CD,precipitation,evspsblveg,0.346015430038469,0.5668449310272071,12623
CLASSIC,1996,CD,lai,evspsblveg,0.5556454126890604,0.8368955887369943,12623
CLASSIC,1996,CD,precipitation,evspsblsoi,0.29974785040714425,0.6108138609155219,12623
CLASSIC,1996,CD,lai,evspsblsoi,0.3462223950871758,0.6975489186405768,12623
CLASSIC,1997,HW,precipitation,evapotrans,0.27159865290224056,0.4018169172992903,12251
CLASSIC,1997,HW,lai,evapotrans,0.32954694244035054,0.5844173855102284,12251
CLASSIC,1997,HW,precipitation,tran,0.23061096653174373,0.41782639709938785,12251
CLASSIC,1997,HW,lai,tran,0.3978775243670237,0.6763354404734148,12251
CLASSIC,1997,HW,precipitation,evspsblveg,0.3429304840955997,0.46499381141731033,12251
CLASSIC,1997,HW,lai,evspsblveg,0.42811682178381105,0.7651187511676312,12251
CLASSIC,1997,HW,precipitation,evspsblsoi,0.25257786536376037,0.4389621838450506,12251
CLASSIC,1997,HW,lai,evspsblsoi,0.398036811655525,0.6319422154626277,12251
CLASSIC,1997,HD,precipitation,evapotrans,0.49235219189084123,0.7611607252325816,11022
CLASSIC,1997,HD,lai,evapotrans,0.4680516874187609,0.6925569449578548,11022
CLASSIC,1997,HD,precipitation,tran,0.45441284776778224,0.6721824164937937,11022
CLASSIC,1997,HD,lai,tran,0.6077806439587414,0.7874396266397395,11022
CLASSIC,1997,HD,precipitation,evspsblveg,0.5003246345418666,0.677347516269672,11022
CLASSIC,1997,HD,lai,evspsblveg,0.5969830673581068,0.8233730346938202,11022
CLASSIC,1997,HD,precipitation,evspsblsoi,0.4094443884092108,0.7581730887120108,11022
CLASSIC,1997,HD,lai,evspsblsoi,0.35898367280933063,0.6631449531363989,11022
CLASSIC,1997,CW,precipitation,evapotrans,0.2616744345837615,0.5101461864930339,20882
CLASSIC,1997,CW,lai,evapotrans,0.25458602268319597,0.5465516440621994,20882
CLASSIC,1997,CW,precipitation,tran,0.2786303433515375,0.4189379924286341,20882
CLASSIC,1997,CW,lai,tran,0.39574212111771273,0.7701428285927138,20882
CLASSIC,1997,CW,precipitation,evspsblveg,0.30687389790477076,0.5601617770720054,20882
CLASSIC,1997,CW,lai,evspsblveg,0.5322727717247911,0.751017284704787,20882
