model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples,hsic
CLASSIC,1999,CD,precipitation,evspsblsoi,0.2854872296980741,0.6215958919916917,12999,0.01750320003578269
CLASSIC,1999,CD,precipitation,evspsblveg,0.32759617145891656,0.5942089036434756,12999,0.0006585073563549277
CLASSIC,1999,CD,precipitation,tran,0.2992051085116336,0.5845971583612941,12999,0.0017601354945215818
CLASSIC,1999,CW,lai,evapotrans,0.27508882315186833,0.5983881948485756,22423,0.0007245840818801953
CLASSIC,1999,CW,lai,evspsblsoi,0.1758326035420732,0.417457502406462,22423,0.0006999969950896969
CLASSIC,1999,CW,lai,evspsblveg,0.5401077502499086,0.7717262716819431,22423,0.00465335405214605
CLASSIC,1999,CW,lai,tran,0.4361990939515359,0.7695801845395952,22423,0.004534045177283266
CLASSIC,1999,CW,precipitation,evapotrans,0.27352369349352623,0.5217210474826727,22423,0.0161329826124135
CLASSIC,1999,CW,precipitation,evspsblsoi,0.10605262104219756,0.2650409965931063,22423,0.0008067374992106719
CLASSIC,1999,CW,precipitation,evspsblveg,0.2902299331646465,0.5612787947955343,22423,0.004527570916064588
CLASSIC,1999,CW,precipitation,tran,0.2724852529048735,0.4178114158108905,22423,0.005363374693182421
CLASSIC,1999,HD,lai,evapotrans,0.46854054823316804,0.6961846481369808,11832,0.0003982474396437735
CLASSIC,1999,HD,lai,evspsblsoi,0.3400752425853846,0.6646751023335709,11832,0.0003755592680969766
CLASSIC,1999,HD,lai,evspsblveg,0.5816375723927604,0.8270117226760229,11832,0.02066197961473935
CLASSIC,1999,HD,lai,tran,0.6167971779611662,0.7897387752864425,11832,0.012068240438344717
CLASSIC,1999,HD,precipitation,evapotrans,0.46111437841816993,0.6301533708201744,11832,0.04492895197042027
CLASSIC,1999,HD,precipitation,evspsblsoi,0.42471635154776055,0.6301533708201744,11832,0.0209616663316417
CLASSIC,1999,HD,precipitation,evspsblveg,0.4481451578795158,0.6223754180143632,11832,0.0012027857137585334
CLASSIC,1999,HD,precipitation,tran,0.4266242612123405,0.5956036538566964,11832,0.006632080074601984
CLASSIC,1999,HW,lai,evapotrans,0.3971251046477855,0.6433614960762917,13252,0.0009312274065614933
CLASSIC,1999,HW,lai,evspsblsoi,0.398554522208111,0.5806444196476334,13252,0.002468818833554469
CLASSIC,1999,HW,lai,evspsblveg,0.4417490206867372,0.782024762817895,13252,0.002112965719034128
CLASSIC,1999,HW,lai,tran,0.42236976689883765,0.7894798542603091,13252,0.0014682451599332361
CLASSIC,1999,HW,precipitation,evapotrans,0.31173010151474057,0.49569899008385543,13252,0.010666368488931094
CLASSIC,1999,HW,precipitation,evspsblsoi,0.17323021614657363,0.3836117511389613,13252,0.0006258836166270561
CLASSIC,1999,HW,precipitation,evspsblveg,0.36461429382427546,0.5715906623161465,13252,0.006572526426747043
CLASSIC,1999,HW,precipitation,tran,0.23293161382701355,0.4377870420264442,13252,0.002658541734368805
CLASSIC,2000,CD,lai,evapotrans,0.347738763814334,0.6799620210551086,13548,0.005426828283186136
CLASSIC,2000,CD,lai,evspsblsoi,0.31772521468118625,0.5295602249565134,13548,0.006140472987193299
CLASSIC,2000,CD,lai,evspsblveg,0.518570225869108,0.8483187289800268,13548,0.0127535069306777
CLASSIC,2000,CD,lai,tran,0.4767140982516685,0.7910474388180551,13548,0.015542584397357156
CLASSIC,2000,CD,precipitation,evapotrans,0.29988401552829447,0.45240102976760505,13548,0.024251071254526954
CLASSIC,2000,CD,precipitation,evspsblsoi,0.2961648719474552,0.44364321145425806,13548,0.017073336743756284
CLASSIC,2000,CD,precipitation,evspsblveg,0.34756182906864896,0.504922919722163,13548,0.0006428373549610067
CLASSIC,2000,CD,precipitation,tran,0.32753609827345553,0.4605022723516234,13548,0.00136537615331342
CLASSIC,2000,CW,lai,evapotrans,0.2708292085594726,0.5585223466360416,22356,0.0006700118945862693
CLASSIC,2000,CW,lai,evspsblsoi,0.21657186794530914,0.42183390515038643,22356,0.0009413174678222528
CLASSIC,2000,CW,lai,evspsblveg,0.5281115352492787,0.801894518078093,22356,0.004488911055481273
CLASSIC,2000,CW,lai,tran,0.4342232114783876,0.7951419396200882,22356,0.003362323246915864
CLASSIC,2000,CW,precipitation,evapotrans,0.3040794335222793,0.5147961863499444,22356,0.014003501922317273
CLASSIC,2000,CW,precipitation,evspsblsoi,0.1324579499375484,0.21037042158264496,22356,0.0005180241761063241
CLASSIC,2000,CW,precipitation,evspsblveg,0.3182301263241617,0.5609068381509681,22356,0.005049270263800283
CLASSIC,2000,CW,precipitation,tran,0.30227452890841733,0.45215230552574176,22356,0.00581951562958688
CLASSIC,2000,HD,lai,evapotrans,0.47227387996618764,0.6717100195310197,11830,0.00040894927495321864
CLASSIC,2000,HD,lai,evspsblsoi,0.3142011834319527,0.6577686783009977,11830,0.00039499108177442173
CLASSIC,2000,HD,lai,evspsblveg,0.5983939137785291,0.7748943364327979,11830,0.02428340210026857
CLASSIC,2000,HD,lai,tran,0.6102282333051564,0.802028740490279,11830,0.01264709382462135
CLASSIC,2000,HD,precipitation,evapotrans,0.5162496620911303,0.6207051961444776,11830,0.051108325838738075
CLASSIC,2000,HD,precipitation,evspsblsoi,0.42383770076077765,0.6097513140737818,11830,0.022988898116483542
CLASSIC,2000,HD,precipitation,evspsblveg,0.4545403509675279,0.6125736426790702,11830,0.0013941430015024596
CLASSIC,2000,HD,precipitation,tran,0.418486153960578,0.586325453799097,11830,0.0077837263110191205
CLASSIC,2000,HW,lai,evapotrans,0.3570364119644381,0.6285547218778323,13229,0.0008560404690458927
CLASSIC,2000,HW,lai,evspsblsoi,0.3765753586439742,0.5798671086512732,13229,0.0024135831527423543
CLASSIC,2000,HW,lai,evspsblveg,0.4288368844484737,0.781316351470666,13229,0.0020217526338691923
CLASSIC,2000,HW,lai,tran,0.4189757071305185,0.794469558764452,13229,0.0013662850381982224
CLASSIC,2000,HW,precipitation,evapotrans,0.311978990704302,0.4984722002961153,13229,0.011547004376729737
CLASSIC,2000,HW,precipitation,evspsblsoi,0.17074617955798915,0.372830836671101,13229,0.0005126579748895192
CLASSIC,2000,HW,precipitation,evspsblveg,0.3320485063193183,0.5971848192834553,13229,0.006371052903646248
CLASSIC,2000,HW,precipitation,tran,0.2070970365788028,0.48820675486588905,13229,0.0037029458119133205
CLASSIC,2001,CD,lai,evapotrans,0.36794234134659665,0.7256141665684885,13167,0.004590410470596774
CLASSIC,2001,CD,lai,evspsblsoi,0.3514641697732403,0.7237938499178159,13167,0.004883096549265512
CLASSIC,2001,CD,lai,evspsblveg,0.5561453601767151,0.8464398035192904,13167,0.01041235236076525
CLASSIC,2001,CD,lai,tran,0.4999507149563141,0.7852344674068688,13167,0.014712834384727693
CLASSIC,2001,CD,precipitation,evapotrans,0.24825832815402094,0.4487706807572531,13167,0.02299131664316477
CLASSIC,2001,CD,precipitation,evspsblsoi,0.2336631147273916,0.39722391902271986,13167,0.016105505216165786
CLASSIC,2001,CD,precipitation,evspsblveg,0.3007886127703763,0.49798341370095356,13167,0.000683785358998961
CLASSIC,2001,CD,precipitation,tran,0.2795007671453752,0.46729165012344487,13167,0.0016142614157927332
CLASSIC,2001,CW,lai,evapotrans,0.2453115642948176,0.5349192098664054,22313,0.0005418268628259254
CLASSIC,2001,CW,lai,evspsblsoi,0.18952713084128875,0.39543705896895054,22313,0.0006891688727316753
CLASSIC,2001,CW,lai,evspsblveg,0.5002483211080495,0.7556689592370007,22313,0.004023358475786088
CLASSIC,2001,CW,lai,tran,0.454369201007073,0.7894159616033021,22313,0.0036575919517377407
CLASSIC,2001,CW,precipitation,evapotrans,0.2308702371721398,0.5563599711308338,22313,0.011201561222715919
CLASSIC,2001,CW,precipitation,evspsblsoi,0.11413411262951778,0.20678409744580484,22313,0.0003529975727339075
CLASSIC,2001,CW,precipitation,evspsblveg,0.2720701259742783,0.5535561826712074,22313,0.004392442506280181
CLASSIC,2001,CW,precipitation,tran,0.27400787389689885,0.41244903681364853,22313,0.00465963290978761
CLASSIC,2001,HD,lai,evapotrans,0.5090533190209617,0.7178543500583682,11827,0.0003812261615862047
CLASSIC,2001,HD,lai,evspsblsoi,0.38821046531565484,0.6610454994985827,11827,0.0003917021712825251
CLASSIC,2001,HD,lai,evspsblveg,0.6059662732195125,0.8210107237040395,11827,0.0219841619890299
CLASSIC,2001,HD,lai,tran,0.6361609566684507,0.8020671499608222,11827,0.01060395903606731
CLASSIC,2001,HD,precipitation,evapotrans,0.5145687512209227,0.6845616697162241,11827,0.05058445749403848
CLASSIC,2001,HD,precipitation,evspsblsoi,0.43906305601993845,0.6828044493455174,11827,0.019652737105678265
CLASSIC,2001,HD,precipitation,evspsblveg,0.5032199799093855,0.6477183096464624,11827,0.0013752226919025003
CLASSIC,2001,HD,precipitation,tran,0.4849860508142244,0.6167415397307818,11827,0.008800118645103022
CLASSIC,2001,HW,lai,evapotrans,0.33502813077609594,0.6174936433529492,13234,0.0007344227826461911
CLASSIC,2001,HW,lai,evspsblsoi,0.3440937421431387,0.5879775247040604,13234,0.00222550177423788
CLASSIC,2001,HW,lai,evspsblveg,0.37872575122565155,0.7794516276166807,13234,0.001996594389945348
CLASSIC,2001,HW,lai,tran,0.41566772797477264,0.7711311430276404,13234,0.0013357977414381653
CLASSIC,2001,HW,precipitation,evapotrans,0.2877700204391195,0.594012059024019,13234,0.013521097271125432
CLASSIC,2001,HW,precipitation,evspsblsoi,0.21111798414109512,0.42403846724563254,13234,0.0007856911659327284
CLASSIC,2001,HW,precipitation,evspsblveg,0.3566050066190398,0.6563869863717323,13234,0.009689851572342381
CLASSIC,2001,HW,precipitation,tran,0.24852486626272763,0.4573969958365046,13234,0.0038025343903982244
CLASSIC,2002,CD,lai,evapotrans,0.3720208883186551,0.6749974354004059,13613,0.0064368220862028305
CLASSIC,2002,CD,lai,evspsblsoi,0.3385129711070041,0.5548890906478532,13613,0.006990594639354673
CLASSIC,2002,CD,lai,evspsblveg,0.5092513245189138,0.8422213563889489,13613,0.01313081395676276
CLASSIC,2002,CD,lai,tran,0.4818740924537654,0.7928756555909403,13613,0.017636157487467736
CLASSIC,2002,CD,precipitation,evapotrans,0.2504456830770193,0.47770734774907486,13613,0.02291933216402035
CLASSIC,2002,CD,precipitation,evspsblsoi,0.24589373090896172,0.4634350029675068,13613,0.01936113181436932
CLASSIC,2002,CD,precipitation,evspsblveg,0.28189042751782617,0.512210180638387,13613,0.0006936117699602859
CLASSIC,2002,CD,precipitation,tran,0.24460764874644375,0.47251976832941783,13613,0.0013086406337617306
CLASSIC,2002,CW,lai,evapotrans,0.28643354689304057,0.5643762540474058,22365,0.000724406721195314
CLASSIC,2002,CW,lai,evspsblsoi,0.1306927800191679,0.3970101640988833,22365,0.0005998421656625569
CLASSIC,2002,CW,lai,evspsblveg,0.5600566794198859,0.7607598204335535,22365,0.005080653618776047
CLASSIC,2002,CW,lai,tran,0.3920427807862044,0.7841797919089564,22365,0.004762697877091213
CLASSIC,2002,CW,precipitation,evapotrans,0.21084667742202448,0.544745095498453,22365,0.012004663385546064
CLASSIC,2002,CW,precipitation,evspsblsoi,0.0936821289601581,0.25017521147557176,22365,0.0008330399838633535
CLASSIC,2002,CW,precipitation,evspsblveg,0.2968635235642734,0.5612776040060677,22365,0.004737368511918652
CLASSIC,2002,CW,precipitation,tran,0.21345842945086704,0.3920418952397143,22365,0.003616492098404832
CLASSIC,2002,HD,lai,evapotrans,0.46988417664625176,0.7479141252307621,11825,0.00038619675888187157
CLASSIC,2002,HD,lai,evspsblsoi,0.3877932443227613,0.652093023255814,11825,0.0003620648993780054
CLASSIC,2002,HD,lai,evspsblveg,0.5496151076115298,0.8309581652694354,11825,0.021564081151959354
CLASSIC,2002,HD,lai,tran,0.6257146788810474,0.8101608588191772,11825,0.011546365268218913
CLASSIC,2002,HD,precipitation,evapotrans,0.500215335004162,0.6852284992997386,11825,0.05761394311788947
CLASSIC,2002,HD,precipitation,evspsblsoi,0.44693122622801257,0.6820816941864926,11825,0.03220014678373431
CLASSIC,2002,HD,precipitation,evspsblveg,0.47766564280925494,0.6850090875135597,11825,0.002738010026346828
CLASSIC,2002,HD,precipitation,tran,0.4456005075715763,0.638504608093159,11825,0.011459728304668664
CLASSIC,2002,HW,lai,evapotrans,0.36211735827800634,0.6158921316779351,13266,0.0007330841337863247
CLASSIC,2002,HW,lai,evspsblsoi,0.33951008809472816,0.5745762521229572,13266,0.0022848712159155354
CLASSIC,2002,HW,lai,evspsblveg,0.42726585950837714,0.7942262154096726,13266,0.0022172348900989787
CLASSIC,2002,HW,lai,tran,0.42153825690561536,0.8019808813710443,13266,0.0014515274148186692
CLASSIC,2002,HW,precipitation,evapotrans,0.22293272876238407,0.4919166015961617,13266,0.0109813422172928
CLASSIC,2002,HW,precipitation,evspsblsoi,0.1838268618411633,0.38516802618862034,13266,0.0009597231333207052
CLASSIC,2002,HW,precipitation,evspsblveg,0.3316860233706143,0.5748439756414202,13266,0.007795018503110318
CLASSIC,2002,HW,precipitation,tran,0.187457096136195,0.4580481582594512,13266,0.0035068773917866667
CLASSIC,2003,CD,lai,evapotrans,0.37800835705459984,0.6510700889313606,13321,0.003657701728471202
CLASSIC,2003,CD,lai,evspsblsoi,0.33254749945501394,0.5372502840083294,13321,0.005962559089951681
CLASSIC,2003,CD,lai,evspsblveg,0.5147484677831499,0.8472322822033804,13321,0.011452925713810529
CLASSIC,2003,CD,lai,tran,0.5066389112631886,0.7715583987260287,13321,0.016754893152808953
CLASSIC,2003,CD,precipitation,evapotrans,0.2685356984489933,0.4627435368959721,13321,0.023656128974581334
CLASSIC,2003,CD,precipitation,evspsblsoi,0.2611012032977351,0.45823937054209474,13321,0.01995277468912085
CLASSIC,2003,CD,precipitation,evspsblveg,0.267802221559447,0.49806087522850523,13321,0.0007956920417740024
CLASSIC,2003,CD,precipitation,tran,0.24707733595016834,0.45512200136477593,13321,0.0012881556287097033
CLASSIC,2003,CW,lai,evapotrans,0.31471820636464176,0.6076030772184376,22432,0.0007166055292517544
CLASSIC,2003,CW,lai,evspsblsoi,0.12880470239723302,0.41622866238960887,22432,0.0006766434161901834
CLASSIC,2003,CW,lai,evspsblveg,0.5505479521643815,0.7882727692295955,22432,0.004788013862116253
CLASSIC,2003,CW,lai,tran,0.39365248827704896,0.7952117041862784,22432,0.004318050929244868
CLASSIC,2003,CW,precipitation,evapotrans,0.2063295510459181,0.49415313557662727,22432,0.012532662054575209
CLASSIC,2003,CW,precipitation,evspsblsoi,0.09142349211843409,0.21322933433521252,22432,0.0008745912973166913
CLASSIC,2003,CW,precipitation,evspsblveg,0.2552723160674863,0.5235558414132091,22432,0.0042397833863994094
CLASSIC,2003,CW,precipitation,tran,0.21009222834669583,0.4063394762002843,22432,0.00465240299646398
CLASSIC,2003,HD,lai,evapotrans,0.46456998428834906,0.6923962502055808,11832,0.0003883955300545024
CLASSIC,2003,HD,lai,evspsblsoi,0.35793507757250154,0.6567923681862937,11832,0.00038119447962038405
CLASSIC,2003,HD,lai,evspsblveg,0.6116395242038868,0.8277712296474974,11832,0.0227432663655258
CLASSIC,2003,HD,lai,tran,0.6172199036725484,0.7893224740968149,11832,0.012341913503690554
CLASSIC,2003,HD,precipitation,evapotrans,0.5398606218034951,0.6728368038616581,11832,0.05242074162947128
CLASSIC,2003,HD,precipitation,evspsblsoi,0.4494718631357538,0.6696238905863524,11832,0.027487654435840423
CLASSIC,2003,HD,precipitation,evspsblveg,0.5017568578576537,0.6546139191930267,11832,0.0019763744884936014
CLASSIC,2003,HD,precipitation,tran,0.4807423490525379,0.6248766514993696,11832,0.008888501513127738
CLASSIC,2003,HW,lai,evapotrans,0.3686268450958607,0.5901430252081332,13254,0.0007634981857780771
CLASSIC,2003,HW,lai,evspsblsoi,0.3760901230244483,0.571869023404187,13254,0.00213528229697863
CLASSIC,2003,HW,lai,evspsblveg,0.4057135310686392,0.7914031928890929,13254,0.0019526940138325105
CLASSIC,2003,HW,lai,tran,0.4249707457485245,0.7827955293270981,13254,0.0013645891054846957
CLASSIC,2003,HW,precipitation,evapotrans,0.26144113770040095,0.5019876181833949,13254,0.010134778899171765
CLASSIC,2003,HW,precipitation,evspsblsoi,0.1601013084527353,0.4250703450234779,13254,0.001033178929710199
CLASSIC,2003,HW,precipitation,evspsblveg,0.294324676762036,0.5855901437080038,13254,0.007252812851621627
CLASSIC,2003,HW,precipitation,tran,0.21160508416745827,0.46407368184589715,13254,0.0030073009350473356
CLASSIC,2004,CD,lai,evapotrans,0.3579407982534843,0.7161303384799783,13146,0.0036069525279792403
CLASSIC,2004,CD,lai,evspsblsoi,0.33246262073385824,0.7136199535026051,13146,0.003891819176769365
CLASSIC,2004,CD,lai,evspsblveg,0.5369072348627495,0.8453626108420264,13146,0.009152606064341179
CLASSIC,2004,CD,lai,tran,0.48852680541841,0.790751252820763,13146,0.013231549907111836
CLASSIC,2004,CD,precipitation,evapotrans,0.29778204282507087,0.5306592414295375,13146,0.02441478962611098
CLASSIC,2004,CD,precipitation,evspsblsoi,0.27831947338204627,0.43527149455423975,13146,0.017294338785820235
CLASSIC,2004,CD,precipitation,evspsblveg,0.31077702962024867,0.554060654862414,13146,0.0006712749946324854
CLASSIC,2004,CD,precipitation,tran,0.27990533538896534,0.48827412985140844,13146,0.0014712801198644206
CLASSIC,2004,CW,lai,evapotrans,0.28778600645800445,0.5945640806866741,22319,0.000722671403750144
CLASSIC,2004,CW,lai,evspsblsoi,0.16061490715996352,0.44645189152852227,22319,0.0006132739221720733
CLASSIC,2004,CW,lai,evspsblveg,0.5453441090663065,0.756219386346654,22319,0.004985528305722741
CLASSIC,2004,CW,lai,tran,0.41679940512294766,0.7960954037103897,22319,0.004005756670792392
CLASSIC,2004,CW,precipitation,evapotrans,0.2946163901191946,0.5370403023863334,22319,0.012111013650488089
CLASSIC,2004,CW,precipitation,evspsblsoi,0.08846806402475675,0.2500232856876047,22319,0.0005968955221771742
CLASSIC,2004,CW,precipitation,evspsblveg,0.3287517593514964,0.5474361373958346,22319,0.0038429510026999456
CLASSIC,2004,CW,precipitation,tran,0.2507062872805738,0.4013254936043852,22319,0.003878254940089497
CLASSIC,2004,HD,lai,evapotrans,0.5077057577317716,0.6722278268023696,11828,0.00041264743799151505
CLASSIC,2004,HD,lai,evspsblsoi,0.3234113666444074,0.655911971278377,11828,0.00038851034827714823
CLASSIC,2004,HD,lai,evspsblveg,0.6181140014482019,0.7735898112449191,11828,0.022168162968281568
CLASSIC,2004,HD,lai,tran,0.6353610685248781,0.7809455249103021,11828,0.012382273719805815
CLASSIC,2004,HD,precipitation,evapotrans,0.523686219869982,0.6855397741113215,11828,0.05909180891078555
CLASSIC,2004,HD,precipitation,evspsblsoi,0.4210182165847991,0.6840089869995631,11828,0.02824968327537715
CLASSIC,2004,HD,precipitation,evspsblveg,0.4947996940791093,0.64246857822077,11828,0.0019317034182940644
CLASSIC,2004,HD,precipitation,tran,0.4452790223618409,0.5932862117836574,11828,0.009219503507183964
CLASSIC,2004,HW,lai,evapotrans,0.36524136768365995,0.6336192485777895,13259,0.000793725272059865
CLASSIC,2004,HW,lai,evspsblsoi,0.35762375810755825,0.5771222643158687,13259,0.00243180237307241
CLASSIC,2004,HW,lai,evspsblveg,0.4202115709105412,0.7785691428810642,13259,0.002223548727179421
CLASSIC,2004,HW,lai,tran,0.4293386705544042,0.779322437521308,13259,0.0013827119140723489
CLASSIC,2004,HW,precipitation,evapotrans,0.3079100662836653,0.5183757479623107,13259,0.012306084775636486
CLASSIC,2004,HW,precipitation,evspsblsoi,0.17343647723705868,0.40328428272688105,13259,0.0009004245472072329
CLASSIC,2004,HW,precipitation,evspsblveg,0.35994893667859545,0.5542038834829969,13259,0.007199177569078659
CLASSIC,2004,HW,precipitation,tran,0.24104372455282222,0.4508819360241036,13259,0.004392953747612663
CLASSIC,2005,CD,lai,evapotrans,0.3674404961738716,0.6561288272771738,13277,0.005155380063202558
CLASSIC,2005,CD,lai,evspsblsoi,0.3312698430147455,0.5342531585857353,13277,0.005424420884122498
CLASSIC,2005,CD,lai,evspsblveg,0.5159206929483804,0.8268463059135691,13277,0.010145032518285973
CLASSIC,2005,CD,lai,tran,0.48388303542787325,0.7884447332146997,13277,0.01541565142029366
CLASSIC,2005,CD,precipitation,evapotrans,0.2232395523775626,0.44304033650887026,13277,0.02018516209610791
CLASSIC,2005,CD,precipitation,evspsblsoi,0.2217513900364815,0.4397761057666734,13277,0.013692055130934801
CLASSIC,2005,CD,precipitation,evspsblveg,0.2869067099272927,0.5011881576764516,13277,0.0004821223161798573
CLASSIC,2005,CD,precipitation,tran,0.28576739315708033,0.4400523608177263,13277,0.0011809578488625179
CLASSIC,2005,CW,lai,evapotrans,0.29744285962235395,0.617635952435467,22361,0.0008033420787394872
CLASSIC,2005,CW,lai,evspsblsoi,0.15900763544805294,0.40684760210944193,22361,0.00073129740410564
CLASSIC,2005,CW,lai,evspsblveg,0.5493476935109116,0.7904972850005448,22361,0.00509701165120472
CLASSIC,2005,CW,lai,tran,0.4200511486289965,0.7866983628678331,22361,0.005033757419178011
CLASSIC,2005,CW,precipitation,evapotrans,0.26673449809296645,0.5295179615804881,22361,0.01625662104532032
CLASSIC,2005,CW,precipitation,evspsblsoi,0.1250175202817261,0.25738903024928217,22361,0.0006189973819106267
CLASSIC,2005,CW,precipitation,evspsblveg,0.3198102881064797,0.5498776620328054,22361,0.004542096263811553
CLASSIC,2005,CW,precipitation,tran,0.23198293096114508,0.44101519907241354,22361,0.0054451138516744555
CLASSIC,2005,HD,lai,evapotrans,0.507707615866873,0.7036745479228765,11828,0.0003816544309689781
CLASSIC,2005,HD,lai,evspsblsoi,0.37854521457315354,0.6501646879433617,11828,0.00039737518446652175
CLASSIC,2005,HD,lai,evspsblveg,0.5767772847843606,0.8334507770006326,11828,0.019775475259835622
CLASSIC,2005,HD,lai,tran,0.6222565707230518,0.786781141129363,11828,0.010459754021209253
CLASSIC,2005,HD,precipitation,evapotrans,0.5035325098797343,0.6621784428154905,11828,0.04914785305347946
CLASSIC,2005,HD,precipitation,evspsblsoi,0.42643882547566114,0.6598931532140866,11828,0.025380602486646107
CLASSIC,2005,HD,precipitation,evspsblveg,0.48657756138804953,0.6586972443284714,11828,0.0021052026766934665
CLASSIC,2005,HD,precipitation,tran,0.46171856248635856,0.622342259337915,11828,0.010641787756566613
CLASSIC,2005,HW,lai,evapotrans,0.36436951047337773,0.6296191766837677,13259,0.0007504197958212755
CLASSIC,2005,HW,lai,evspsblsoi,0.350271229297906,0.5805924021897191,13259,0.002219837914779573
CLASSIC,2005,HW,lai,evspsblveg,0.4504551790257837,0.7931244971257748,13259,0.0020524545954858846
CLASSIC,2005,HW,lai,tran,0.4339422199577122,0.7785678915610638,13259,0.001386323520722472
CLASSIC,2005,HW,precipitation,evapotrans,0.31076659436891707,0.5199632858848457,13259,0.013531711517529065
CLASSIC,2005,HW,precipitation,evspsblsoi,0.17711469354697548,0.37546535140958004,13259,0.0007765998433987024
CLASSIC,2005,HW,precipitation,evspsblveg,0.36023966274406183,0.5800467606908515,13259,0.008505156305788564
CLASSIC,2005,HW,precipitation,tran,0.2517061058584396,0.4711611692197576,13259,0.0032795647567017594
CLASSIC,2006,CD,lai,evapotrans,0.35673898909318547,0.6729634284789358,13372,0.005396928528601815
CLASSIC,2006,CD,lai,evspsblsoi,0.31138067219125865,0.5105334609393477,13372,0.005199155773802491
CLASSIC,2006,CD,lai,evspsblveg,0.5110265402360081,0.844760061293102,13372,0.011701686665210612
CLASSIC,2006,CD,lai,tran,0.4881731907908352,0.777867167277675,13372,0.01605918501464479
CLASSIC,2006,CD,precipitation,evapotrans,0.2607403795018498,0.4458383468211246,13372,0.02334661972756564
CLASSIC,2006,CD,precipitation,evspsblsoi,0.22121781982162364,0.41840907132028987,13372,0.01795224418535023
CLASSIC,2006,CD,precipitation,evspsblveg,0.3013703360478994,0.5014372079692719,13372,0.0005936484318829141
CLASSIC,2006,CD,precipitation,tran,0.2791744287427142,0.45497041630120105,13372,0.0016304649572890467
CLASSIC,2006,CW,lai,evapotrans,0.2999726868938955,0.6031505776127142,22439,0.0007957889980981394
CLASSIC,2006,CW,lai,evspsblsoi,0.16848279061816154,0.42445738611290706,22439,0.0006341553617121931
CLASSIC,2006,CW,lai,evspsblveg,0.5527229337703747,0.8018203282593276,22439,0.004649229099315813
CLASSIC,2006,CW,lai,tran,0.4246642948571445,0.7955808137077356,22439,0.0037209676032405785
CLASSIC,2006,CW,precipitation,evapotrans,0.2785505150268493,0.5232043832202957,22439,0.011633141806119896
CLASSIC,2006,CW,precipitation,evspsblsoi,0.11375416019515477,0.20954720935916615,22439,0.000517229190725943
CLASSIC,2006,CW,precipitation,evspsblveg,0.3075315478073144,0.5601036090795255,22439,0.004608517688095215
CLASSIC,2006,CW,precipitation,tran,0.2299187196919234,0.39446530790754114,22439,0.004474701923663821
CLASSIC,2006,HD,lai,evapotrans,0.5105302690702328,0.6869572873006417,11829,0.00040361583381174666
CLASSIC,2006,HD,lai,evspsblsoi,0.3661409374942608,0.6651499491878742,11829,0.0003850824588042104
CLASSIC,2006,HD,lai,evspsblveg,0.6190732734364097,0.8183292675772046,11829,0.020714116092189774
CLASSIC,2006,HD,lai,tran,0.6265973698034408,0.781554272931397,11829,0.011266686719964801
CLASSIC,2006,HD,precipitation,evapotrans,0.48359723891818124,0.6721792011387497,11829,0.05482789833329373
CLASSIC,2006,HD,precipitation,evspsblsoi,0.3944305465306655,0.6703146527201815,11829,0.026699950923801872
CLASSIC,2006,HD,precipitation,evspsblveg,0.49883667883195504,0.6140484734036599,11829,0.00221097898702096
CLASSIC,2006,HD,precipitation,tran,0.4784144466030902,0.6138456250442683,11829,0.011182725579268605
CLASSIC,2006,HW,lai,evapotrans,0.3412341074089018,0.5890547528607097,13256,0.000688615717971385
CLASSIC,2006,HW,lai,evspsblsoi,0.35640845865294724,0.5895809951110104,13256,0.0021716441591704523
CLASSIC,2006,HW,lai,evspsblveg,0.3723255515473911,0.779807840224433,13256,0.0019250748142178432
CLASSIC,2006,HW,lai,tran,0.4169331180867816,0.7716608137150223,13256,0.001469952673281074
CLASSIC,2006,HW,precipitation,evapotrans,0.3084799193814691,0.5625113583311508,13256,0.01392267692491618
CLASSIC,2006,HW,precipitation,evspsblsoi,0.17579551898750312,0.3680535407248836,13256,0.0007861621139404214
CLASSIC,2006,HW,precipitation,evspsblveg,0.3744935721524465,0.6229720112501566,13256,0.00881246278522468
CLASSIC,2006,HW,precipitation,tran,0.2388366962343858,0.4438552427609547,13256,0.003708946587728894
CLASSIC,2007,CD,lai,evapotrans,0.38230945650696024,0.7171808229937425,13097,0.00405385951865054
CLASSIC,2007,CD,lai,evspsblsoi,0.36444481101317644,0.7163409359967203,13097,0.004141710994298534
CLASSIC,2007,CD,lai,evspsblveg,0.559806119619997,0.8325609209497892,13097,0.01008548906889409
CLASSIC,2007,CD,lai,tran,0.5379151612056319,0.7614880046534752,13097,0.014109657039963397
CLASSIC,2007,CD,precipitation,evapotrans,0.29835863408982344,0.4764481930772562,13097,0.026241872848175606
CLASSIC,2007,CD,precipitation,evspsblsoi,0.2655544946941025,0.45358371380621754,13097,0.01707811525708325
CLASSIC,2007,CD,precipitation,evspsblveg,0.3210798909800807,0.554157732060311,13097,0.0007467967355818732
CLASSIC,2007,CD,precipitation,tran,0.28274787907022225,0.47201113010554835,13097,0.0015192319104037682
CLASSIC,2007,CW,lai,evapotrans,0.28819402375957304,0.6161123636725281,22403,0.0007952166619192006
CLASSIC,2007,CW,lai,evspsblsoi,0.15346139895015581,0.4504159067591568,22403,0.0008032350246010167
CLASSIC,2007,CW,lai,evspsblveg,0.5525788359020795,0.8040114551656412,22403,0.00499515651064394
