model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1998,CD,precipitation,tran,0.25233878336245164,0.43884928480571345,10722
LPJ-GUESS,1998,CD,lai,tran,0.581649408942974,0.8657962228674075,10722
LPJ-GUESS,1998,CD,precipitation,evspsblveg,0.25201736187727986,0.4457495915149853,10722
LPJ-GUESS,1998,CD,lai,evspsblveg,0.6070650524657073,0.7801855171266436,10722
LPJ-GUESS,1998,CD,precipitation,evspsblsoi,0.15598908089658034,0.33326336196683337,10722
LPJ-GUESS,1998,CD,lai,evspsblsoi,0.15703858644661417,0.48998867581510464,10722
LPJ-GUESS,1999,HW,precipitation,evapotrans,0.34635297805383486,0.5684529729522219,13289
LPJ-GUESS,1999,HW,lai,evapotrans,0.45741520578496864,0.7487442586328663,13289
LPJ-GUESS,1999,HW,precipitation,tran,0.27874199772935754,0.4395527091461729,13289
LPJ-GUESS,1999,HW,lai,tran,0.44349349283885847,0.7612335281175597,13289
LPJ-GUESS,1999,HW,precipitation,evspsblveg,0.3901841569040989,0.6045711471455231,13289
LPJ-GUESS,1999,HW,lai,evspsblveg,0.5152806614725339,0.7580725664527556,13289
LPJ-GUESS,1999,HW,precipitation,evspsblsoi,0.13459523754535282,0.31539468054078906,13289
LPJ-GUESS,1999,HW,lai,evspsblsoi,0.12146487522479514,0.22848291729639603,13289
LPJ-GUESS,1999,HD,precipitation,evapotrans,0.4444003265582929,0.6201755042356103,11879
LPJ-GUESS,1999,HD,lai,evapotrans,0.5069923992286987,0.8046160173443615,11879
LPJ-GUESS,1999,HD,precipitation,tran,0.42792937790842855,0.5963570520140938,11879
LPJ-GUESS,1999,HD,lai,tran,0.5589739327217229,0.8513350668624682,11879
LPJ-GUESS,1999,HD,precipitation,evspsblveg,0.4181743212457568,0.6391238620172032,11879
LPJ-GUESS,1999,HD,lai,evspsblveg,0.5662126427447582,0.8301226480366138,11879
LPJ-GUESS,1999,HD,precipitation,evspsblsoi,0.2982217635680811,0.4746509553181962,11879
LPJ-GUESS,1999,HD,lai,evspsblsoi,0.24533713683684216,0.6086475071448554,11879
LPJ-GUESS,1999,CW,precipitation,evapotrans,0.24590697994868005,0.495318775712068,22360
LPJ-GUESS,1999,CW,lai,evapotrans,0.3492397137745975,0.7859123434704831,22360
LPJ-GUESS,1999,CW,precipitation,tran,0.22186491335448838,0.5085291358827614,22360
LPJ-GUESS,1999,CW,lai,tran,0.3723389982110913,0.8631484794275491,22360
LPJ-GUESS,1999,CW,precipitation,evspsblveg,0.21218901387305558,0.5009594511349864,22360
LPJ-GUESS,1999,CW,lai,evspsblveg,0.547160107334526,0.8495974955277281,22360
LPJ-GUESS,1999,CW,precipitation,evspsblsoi,0.14830135782421272,0.3409660107334526,22360
LPJ-GUESS,1999,CW,lai,evspsblsoi,0.1489042933810376,0.3830948121645796,22360
LPJ-GUESS,1999,CD,precipitation,evapotrans,0.256638646794646,0.5358264187733579,10698
LPJ-GUESS,1999,CD,lai,evapotrans,0.47641848283827304,0.7145456483262659,10698
