model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1997,HW,precipitation,tran,0.25541692004414696,0.44123624007065704,13273
CLASSIC,1997,HW,lai,tran,0.412205177561851,0.7671434627230387,13273
CLASSIC,1997,HW,precipitation,evspsblveg,0.3555303369424534,0.4775438111974758,13273
CLASSIC,1997,HW,lai,evspsblveg,0.4238823493312829,0.7685035705240915,13273
CLASSIC,1997,HW,precipitation,evspsblsoi,0.20546342537953763,0.39495150041891364,13273
CLASSIC,1997,HW,lai,evspsblsoi,0.37346146550518644,0.5919147848835257,13273
CLASSIC,1997,HD,precipitation,evapotrans,0.5055813226721919,0.6980456106434438,11823
CLASSIC,1997,HD,lai,evapotrans,0.4853123332264265,0.6961278462849715,11823
CLASSIC,1997,HD,precipitation,tran,0.47697407532233516,0.6389736312044556,11823
CLASSIC,1997,HD,lai,tran,0.6055069465822231,0.7821203841939932,11823
CLASSIC,1997,HD,precipitation,evspsblveg,0.5157768672232452,0.6658402273224722,11823
CLASSIC,1997,HD,lai,evspsblveg,0.6077876255135499,0.826197257676968,11823
CLASSIC,1997,HD,precipitation,evspsblsoi,0.4146827600633876,0.6963063534520347,11823
CLASSIC,1997,HD,lai,evspsblsoi,0.3391520270864971,0.6668452700589509,11823
CLASSIC,1997,CW,precipitation,evapotrans,0.2739671849168117,0.5525243445932491,22370
CLASSIC,1997,CW,lai,evapotrans,0.26774698256593654,0.5553419758605276,22370
CLASSIC,1997,CW,precipitation,tran,0.29110127588866175,0.4391309382601235,22370
CLASSIC,1997,CW,lai,tran,0.4118238712561466,0.7779615556548949,22370
CLASSIC,1997,CW,precipitation,evspsblveg,0.3146305181554302,0.5655835385207155,22370
CLASSIC,1997,CW,lai,evspsblveg,0.5398524810013411,0.7712114438980777,22370
CLASSIC,1997,CW,precipitation,evspsblsoi,0.13101867005271273,0.23498752082195434,22370
CLASSIC,1997,CW,lai,evspsblsoi,0.1736700938757264,0.41788109074653557,22370
CLASSIC,1997,CD,precipitation,evapotrans,0.24350277125274533,0.4461772041353052,13399
CLASSIC,1997,CD,lai,evapotrans,0.3842171336020844,0.7327444797061042,13399
CLASSIC,1997,CD,precipitation,tran,0.26817659260380483,0.46348797470962977,13399
CLASSIC,1997,CD,lai,tran,0.5149754437009668,0.8023033574570613,13399
