model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1994,HW,lai,evapotrans,0.3527699214787329,0.592343479480409,13255
CLASSIC,1994,HW,precipitation,tran,0.23522963924889237,0.45336163307849914,13255
CLASSIC,1994,HW,lai,tran,0.4070858033025473,0.7495387209812399,13255
CLASSIC,1994,HW,precipitation,evspsblveg,0.38658843289890066,0.5530802286965333,13255
CLASSIC,1994,HW,lai,evspsblveg,0.4492538744308332,0.7787457762317416,13255
CLASSIC,1994,HW,precipitation,evspsblsoi,0.23186072583847234,0.4537217806195107,13255
CLASSIC,1994,HW,lai,evspsblsoi,0.3902517272326751,0.6029724404632874,13255
CLASSIC,1994,HD,precipitation,evapotrans,0.4642796266698017,0.6549633185037517,11822
CLASSIC,1994,HD,lai,evapotrans,0.4660620123484249,0.6984836214499294,11822
CLASSIC,1994,HD,precipitation,tran,0.47719804374124797,0.6166363380556655,11822
CLASSIC,1994,HD,lai,tran,0.620535117497247,0.7935388596671993,11822
CLASSIC,1994,HD,precipitation,evspsblveg,0.4940893409004208,0.6491192966395785,11822
CLASSIC,1994,HD,lai,evspsblveg,0.605223963696123,0.8178116276186367,11822
CLASSIC,1994,HD,precipitation,evspsblsoi,0.3960400166590341,0.6587556353934716,11822
CLASSIC,1994,HD,lai,evspsblsoi,0.36234202715348174,0.6769740938795088,11822
CLASSIC,1994,CW,precipitation,evapotrans,0.28443460084598204,0.5461052284522003,22366
CLASSIC,1994,CW,lai,evapotrans,0.2849736194492795,0.6006586247061974,22366
CLASSIC,1994,CW,precipitation,tran,0.2813850278283768,0.4069411386647568,22366
CLASSIC,1994,CW,lai,tran,0.4095740018236154,0.7959934516481227,22366
CLASSIC,1994,CW,precipitation,evspsblveg,0.31219568177974333,0.5663822102734245,22366
CLASSIC,1994,CW,lai,evspsblveg,0.5443061242698908,0.7755636898733234,22366
CLASSIC,1994,CW,precipitation,evspsblsoi,0.13514262231850144,0.2742792309883796,22366
CLASSIC,1994,CW,lai,evspsblsoi,0.1518133665350582,0.39799449728339886,22366
CLASSIC,1994,CD,precipitation,evapotrans,0.27009642757072816,0.4433205807996062,13314
CLASSIC,1994,CD,lai,evapotrans,0.42537509591763056,0.7269827017105708,13314
CLASSIC,1994,CD,precipitation,tran,0.23272359150369454,0.43546694547815595,13314
CLASSIC,1994,CD,lai,tran,0.5566690785034243,0.7578076048107594,13314
CLASSIC,1994,CD,precipitation,evspsblveg,0.279266141026593,0.48293941108223953,13314
CLASSIC,1994,CD,lai,evspsblveg,0.5415999517858371,0.8261357346530849,13314
CLASSIC,1994,CD,precipitation,evspsblsoi,0.25493536348381196,0.44046508864637207,13314
CLASSIC,1994,CD,lai,evspsblsoi,0.40501697032447614,0.7263833817014392,13314
CLASSIC,1995,HW,precipitation,evapotrans,0.3129357693730612,0.5312217194570136,13260
CLASSIC,1995,HW,lai,evapotrans,0.3874434389140272,0.6264705882352941,13260
CLASSIC,1995,HW,precipitation,tran,0.2603987022965935,0.4223227752639517,13260
CLASSIC,1995,HW,lai,tran,0.40614630467571644,0.7441176470588236,13260
CLASSIC,1995,HW,precipitation,evspsblveg,0.39458834912774987,0.5736802413273001,13260
CLASSIC,1995,HW,lai,evspsblveg,0.4680241327300151,0.7766968325791854,13260
CLASSIC,1995,HW,precipitation,evspsblsoi,0.22583013176242922,0.4675716440422323,13260
CLASSIC,1995,HW,lai,evspsblsoi,0.40750377073906485,0.6123680241327301,13260
CLASSIC,1995,HD,precipitation,evapotrans,0.46160234213387674,0.6605612730911106,11831
CLASSIC,1995,HD,lai,evapotrans,0.4763705505108468,0.7214921642663624,11831
CLASSIC,1995,HD,precipitation,tran,0.4268728252533939,0.6134964747907146,11831
CLASSIC,1995,HD,lai,tran,0.6131314833810884,0.7993390717524838,11831
CLASSIC,1995,HD,precipitation,evspsblveg,0.4528319077316356,0.6404329985989641,11831
CLASSIC,1995,HD,lai,evspsblveg,0.5868460388853359,0.8311202720934651,11831
CLASSIC,1995,HD,precipitation,evspsblsoi,0.4330454335298194,0.6559192452639083,11831
CLASSIC,1995,HD,lai,evspsblsoi,0.3909122937555413,0.6339546700813246,11831
CLASSIC,1995,CW,precipitation,evapotrans,0.22580884052081343,0.4916852229949594,22400
CLASSIC,1995,CW,lai,evapotrans,0.30272321428571425,0.5970089285714286,22400
CLASSIC,1995,CW,precipitation,tran,0.22892526455026452,0.3761851772168037,22400
CLASSIC,1995,CW,lai,tran,0.3856696428571429,0.7916071428571428,22400
CLASSIC,1995,CW,precipitation,evspsblveg,0.2981809878402498,0.5776984702992407,22400
CLASSIC,1995,CW,lai,evspsblveg,0.5505133928571428,0.7390178571428571,22400
CLASSIC,1995,CW,precipitation,evspsblsoi,0.14008754949230476,0.19031441411982386,22400
CLASSIC,1995,CW,lai,evspsblsoi,0.1713392857142857,0.3625892857142857,22400
CLASSIC,1995,CD,precipitation,evapotrans,0.25047170842067473,0.4951636904761905,13440
CLASSIC,1995,CD,lai,evapotrans,0.4145089285714286,0.747842261904762,13440
CLASSIC,1995,CD,precipitation,tran,0.24628252788104094,0.4925595238095238,13440
CLASSIC,1995,CD,lai,tran,0.5461309523809523,0.7805803571428571,13440
CLASSIC,1995,CD,precipitation,evspsblveg,0.27569916671906164,0.5624255952380953,13440
CLASSIC,1995,CD,lai,evspsblveg,0.5790178571428571,0.8400297619047619,13440
CLASSIC,1995,CD,precipitation,evspsblsoi,0.21943236634802618,0.4143530530858513,13440
CLASSIC,1995,CD,lai,evspsblsoi,0.3810267857142857,0.747470238095238,13440
CLASSIC,1996,HW,precipitation,evapotrans,0.3022003022732691,0.4464972278171997,13255
CLASSIC,1996,HW,lai,evapotrans,0.36198110733136357,0.6411575244379736,13255
CLASSIC,1996,HW,precipitation,tran,0.2555387602951952,0.4437271458506508,13255
CLASSIC,1996,HW,lai,tran,0.4206290008096208,0.7508329194196902,13255
CLASSIC,1996,HW,precipitation,evspsblveg,0.3386189768666314,0.5774270558991086,13255
CLASSIC,1996,HW,lai,evspsblveg,0.4380919874080079,0.7684000971772512,13255
CLASSIC,1996,HW,precipitation,evspsblsoi,0.23412161835398354,0.4664733931758584,13255
CLASSIC,1996,HW,lai,evspsblsoi,0.39133027609948134,0.6012366772435114,13255
CLASSIC,1996,HD,precipitation,evapotrans,0.48908157434676586,0.6503125557063913,11826
CLASSIC,1996,HD,lai,evapotrans,0.457163814733186,0.6843580322681131,11826
CLASSIC,1996,HD,precipitation,tran,0.41777798363678237,0.6462989910478495,11826
CLASSIC,1996,HD,lai,tran,0.6224486528315121,0.7807397886428445,11826
CLASSIC,1996,HD,precipitation,evspsblveg,0.4757180369228139,0.6808003883873219,11826
CLASSIC,1996,HD,lai,evspsblveg,0.5869368308778213,0.7783805586756061,11826
CLASSIC,1996,HD,precipitation,evspsblsoi,0.3783417692922387,0.6450698700984089,11826
CLASSIC,1996,HD,lai,evspsblsoi,0.32879743030779207,0.6734502926986243,11826
CLASSIC,1996,CW,precipitation,evapotrans,0.24979522664055887,0.5204822030316492,22457
CLASSIC,1996,CW,lai,evapotrans,0.26306094852908535,0.576404769364117,22457
CLASSIC,1996,CW,precipitation,tran,0.22339290354327695,0.3959534290681582,22457
CLASSIC,1996,CW,lai,tran,0.39485855164842176,0.7908956192166361,22457
CLASSIC,1996,CW,precipitation,evspsblveg,0.2825957431201279,0.5843408423840064,22457
CLASSIC,1996,CW,lai,evspsblveg,0.5115291242605464,0.7913840167323236,22457
CLASSIC,1996,CW,precipitation,evspsblsoi,0.12669230803516757,0.20010992810203299,22457
CLASSIC,1996,CW,lai,evspsblsoi,0.18050285979360367,0.37922820027954085,22457
CLASSIC,1996,CD,precipitation,evapotrans,0.3301030653110889,0.6044461479494059,13045
CLASSIC,1996,CD,lai,evapotrans,0.39002274766539047,0.700804906094289,13045
CLASSIC,1996,CD,precipitation,tran,0.2981984261101136,0.571023380605596,13045
CLASSIC,1996,CD,lai,tran,0.5243814147608705,0.7862312742951381,13045
CLASSIC,1996,CD,precipitation,evspsblveg,0.35108615071988414,0.5671904944423151,13045
CLASSIC,1996,CD,lai,evspsblveg,0.5676648324617555,0.8443927518800967,13045
CLASSIC,1996,CD,precipitation,evspsblsoi,0.300235608040726,0.6048294365657341,13045
CLASSIC,1996,CD,lai,evspsblsoi,0.3654397025327888,0.6958221540820237,13045
CLASSIC,1997,HW,precipitation,evapotrans,0.280206502194365,0.4212744710477561,13273
CLASSIC,1997,HW,lai,evapotrans,0.3473783489733395,0.5719625469405687,13273
CLASSIC,1997,HW,precipitation,tran,0.2296724474179396,0.4297645641709458,13273
CLASSIC,1997,HW,lai,tran,0.4135642947865845,0.7275351878394313,13273
CLASSIC,1997,HW,precipitation,evspsblveg,0.351472272192906,0.4757254173024502,13273
CLASSIC,1997,HW,lai,evspsblveg,0.43804753813190067,0.7727131308326806,13273
CLASSIC,1997,HW,precipitation,evspsblsoi,0.26072847859455606,0.4440980035564544,13273
CLASSIC,1997,HW,lai,evspsblsoi,0.4080773809702922,0.6114899211098898,13273
CLASSIC,1997,HD,precipitation,evapotrans,0.5049917257277906,0.6980456106434438,11823
CLASSIC,1997,HD,lai,evapotrans,0.4863275187183546,0.6935118440788615,11823
CLASSIC,1997,HD,precipitation,tran,0.47312031813759803,0.638838258718128,11823
CLASSIC,1997,HD,lai,tran,0.6078747824832524,0.7806827234478108,11823
CLASSIC,1997,HD,precipitation,evspsblveg,0.5160340421450681,0.6668859743988891,11823
CLASSIC,1997,HD,lai,evspsblveg,0.6112569451868529,0.8196825263364408,11823
CLASSIC,1997,HD,precipitation,evspsblsoi,0.4198838801506698,0.6963063534520347,11823
CLASSIC,1997,HD,lai,evspsblsoi,0.3453833210755428,0.6634623201024126,11823
CLASSIC,1997,CW,precipitation,evapotrans,0.27209117115141335,0.55104915460666,22370
CLASSIC,1997,CW,lai,evapotrans,0.26575771122038444,0.5681716584711667,22370
CLASSIC,1997,CW,precipitation,tran,0.281621736490832,0.44091904733477705,22370
CLASSIC,1997,CW,lai,tran,0.40543138131426015,0.7723290120697363,22370
CLASSIC,1997,CW,precipitation,evspsblveg,0.3152320439711549,0.5722099380799259,22370
CLASSIC,1997,CW,lai,evspsblveg,0.5359409924005365,0.7747876620473849,22370
CLASSIC,1997,CW,precipitation,evspsblsoi,0.1300484533807944,0.21792607336525166,22370
CLASSIC,1997,CW,lai,evspsblsoi,0.166092981671882,0.4042914617791685,22370
CLASSIC,1997,CD,precipitation,evapotrans,0.24346545503511718,0.4431173299856416,13399
CLASSIC,1997,CD,lai,evapotrans,0.3998884969138931,0.7339385151264352,13399
CLASSIC,1997,CD,precipitation,tran,0.26643935683772124,0.4566969800597728,13399
CLASSIC,1997,CD,lai,tran,0.5284083352177095,0.7960333417619716,13399
CLASSIC,1997,CD,precipitation,evspsblveg,0.2835528778471321,0.5024432097293962,13399
CLASSIC,1997,CD,lai,evspsblveg,0.5485516851892489,0.8510352744078695,13399
CLASSIC,1997,CD,precipitation,evspsblsoi,0.23222220450046394,0.42634242772257086,13399
CLASSIC,1997,CD,lai,evspsblsoi,0.3752619097214874,0.7329686554911092,13399
CLASSIC,1998,HW,precipitation,evapotrans,0.29939013878481785,0.4590059358914619,13255
CLASSIC,1998,HW,lai,evapotrans,0.38553208243225334,0.6633244633488715,13255
CLASSIC,1998,HW,precipitation,tran,0.25021466614095367,0.4681735968043022,13255
CLASSIC,1998,HW,lai,tran,0.41926007398391707,0.776020147779972,13255
CLASSIC,1998,HW,precipitation,evspsblveg,0.34222209325943764,0.5059321932643875,13255
CLASSIC,1998,HW,lai,evspsblveg,0.4609447301539076,0.784553198002063,13255
CLASSIC,1998,HW,precipitation,evspsblsoi,0.26025217155312347,0.4629247166469524,13255
CLASSIC,1998,HW,lai,evspsblsoi,0.3735881639387656,0.6064311654499597,13255
CLASSIC,1998,HD,precipitation,evapotrans,0.48551831133585877,0.6986208883966433,11823
CLASSIC,1998,HD,lai,evapotrans,0.49114626871567124,0.689791785843159,11823
CLASSIC,1998,HD,precipitation,tran,0.43607272411899545,0.6213973107845221,11823
CLASSIC,1998,HD,lai,tran,0.6155725032211584,0.7900046394376221,11823
CLASSIC,1998,HD,precipitation,evspsblveg,0.4595101134285706,0.6376645845154786,11823
CLASSIC,1998,HD,lai,evspsblveg,0.5895172920715923,0.7997249369021469,11823
CLASSIC,1998,HD,precipitation,evspsblsoi,0.42891013769899333,0.7007281244070764,11823
CLASSIC,1998,HD,lai,evspsblsoi,0.34219831268608425,0.6592357784724261,11823
CLASSIC,1998,CW,precipitation,evapotrans,0.3113963758434242,0.47286177629866377,22463
CLASSIC,1998,CW,lai,evapotrans,0.2772578546004354,0.5722547136357011,22463
CLASSIC,1998,CW,precipitation,tran,0.32445242809165004,0.38359528712012825,22463
CLASSIC,1998,CW,lai,tran,0.3880304364367025,0.7730207223425771,22463
CLASSIC,1998,CW,precipitation,evspsblveg,0.35250163621039166,0.5818544389298954,22463
CLASSIC,1998,CW,lai,evspsblveg,0.5441557421685107,0.7748046181307773,22463
CLASSIC,1998,CW,precipitation,evspsblsoi,0.12686828087001317,0.28287098077378336,22463
CLASSIC,1998,CW,lai,evspsblsoi,0.14909553336813114,0.4027649205900794,22463
CLASSIC,1998,CD,precipitation,evapotrans,0.2703913118178246,0.488732547462287,13384
CLASSIC,1998,CD,lai,evapotrans,0.39445957379893626,0.7304290483610915,13384
CLASSIC,1998,CD,precipitation,tran,0.27089828065254434,0.4674451609648831,13384
CLASSIC,1998,CD,lai,tran,0.5096626094383943,0.7793922117611032,13384
CLASSIC,1998,CD,precipitation,evspsblveg,0.27978078925577443,0.5140070048974466,13384
CLASSIC,1998,CD,lai,evspsblveg,0.5211323651737746,0.8389972287532916,13384
CLASSIC,1998,CD,precipitation,evspsblsoi,0.25459734563815095,0.451398018786395,13384
CLASSIC,1998,CD,lai,evspsblsoi,0.3712152788015407,0.7299807518876904,13384
CLASSIC,1999,HW,precipitation,evapotrans,0.31798642113030523,0.49027859535929347,13252
CLASSIC,1999,HW,lai,evapotrans,0.39791982982988683,0.6315137724736276,13252
CLASSIC,1999,HW,precipitation,tran,0.23514898453347802,0.441264357645693,13252
CLASSIC,1999,HW,lai,tran,0.41214325283142905,0.7559923223973932,13252
CLASSIC,1999,HW,precipitation,evspsblveg,0.3738868065488904,0.574916834318301,13252
CLASSIC,1999,HW,lai,evspsblveg,0.45678690009055234,0.7813497174392755,13252
CLASSIC,1999,HW,precipitation,evspsblsoi,0.23027119564898518,0.4519270035906814,13252
CLASSIC,1999,HW,lai,evspsblsoi,0.4199815478190547,0.5929921389252722,13252
CLASSIC,1999,HD,precipitation,evapotrans,0.46039591617099807,0.6299984594448866,11832
CLASSIC,1999,HD,lai,evapotrans,0.4750497526086541,0.6968619227747017,11832
CLASSIC,1999,HD,precipitation,tran,0.42886702222206985,0.6044744567403566,11832
CLASSIC,1999,HD,lai,tran,0.6168815516412645,0.7840755943570346,11832
CLASSIC,1999,HD,precipitation,evspsblveg,0.44776354736957014,0.6254163011896278,11832
CLASSIC,1999,HD,lai,evspsblveg,0.5850138055630332,0.8259084388648283,11832
CLASSIC,1999,HD,precipitation,evspsblsoi,0.4224437632633139,0.6289701389067194,11832
CLASSIC,1999,HD,lai,evspsblsoi,0.3620621128227619,0.6666815561502779,11832
CLASSIC,1999,CW,precipitation,evapotrans,0.27001801312283313,0.5210536224736921,22423
CLASSIC,1999,CW,lai,evapotrans,0.2715858350490208,0.6076542243770024,22423
CLASSIC,1999,CW,precipitation,tran,0.27505598415759075,0.415718833217493,22423
CLASSIC,1999,CW,lai,tran,0.43793927463051974,0.7791803838763495,22423
CLASSIC,1999,CW,precipitation,evspsblveg,0.292614187414007,0.553828220458134,22423
CLASSIC,1999,CW,lai,evspsblveg,0.5331969356683949,0.7719932973573067,22423
CLASSIC,1999,CW,precipitation,evspsblsoi,0.1115560217381566,0.2597799346568488,22423
CLASSIC,1999,CW,lai,evspsblsoi,0.16058064583632287,0.4005182723800671,22423
CLASSIC,1999,CD,precipitation,evapotrans,0.3023666592224984,0.6232885073999774,12999
CLASSIC,1999,CD,lai,evapotrans,0.39157982566706306,0.6917527679643997,12999
CLASSIC,1999,CD,precipitation,tran,0.2994300325464723,0.5856742530490511,12999
CLASSIC,1999,CD,lai,tran,0.5188976075082699,0.788219330481043,12999
CLASSIC,1999,CD,precipitation,evspsblveg,0.3260559925821262,0.5941319450608626,12999
CLASSIC,1999,CD,lai,evspsblveg,0.5516604235828791,0.8292195849384865,12999
CLASSIC,1999,CD,precipitation,evspsblsoi,0.28402824377856745,0.6224423180481339,12999
CLASSIC,1999,CD,lai,evspsblsoi,0.3740392456224443,0.6899833715019499,12999
CLASSIC,2000,HW,precipitation,evapotrans,0.31027841042095444,0.4883406533677043,13229
CLASSIC,2000,HW,lai,evapotrans,0.36829211825162284,0.6397404931685678,13229
CLASSIC,2000,HW,precipitation,tran,0.20441356677223765,0.4751564298795172,13229
CLASSIC,2000,HW,lai,tran,0.4176888803412782,0.76302383612082,13229
CLASSIC,2000,HW,precipitation,evspsblveg,0.33427982694745106,0.5965055813440855,13229
CLASSIC,2000,HW,lai,evspsblveg,0.4412320912272317,0.7849454292766065,13229
CLASSIC,2000,HW,precipitation,evspsblsoi,0.20241647695941836,0.44547609991494097,13229
CLASSIC,2000,HW,lai,evspsblsoi,0.4054131172799035,0.6045867301658151,13229
CLASSIC,2000,HD,precipitation,evapotrans,0.5154466189803948,0.6202861176309049,11830
CLASSIC,2000,HD,lai,evapotrans,0.47049873203719356,0.674218089602705,11830
CLASSIC,2000,HD,precipitation,tran,0.4144684353782363,0.5870202945564134,11830
CLASSIC,2000,HD,lai,tran,0.613693998309383,0.7929839391377853,11830
CLASSIC,2000,HD,precipitation,evspsblveg,0.45204740593260706,0.6143487906080644,11830
CLASSIC,2000,HD,lai,evspsblveg,0.5983093829247675,0.7849535080304312,11830
CLASSIC,2000,HD,precipitation,evspsblsoi,0.42324598478444636,0.6095765552573277,11830
CLASSIC,2000,HD,lai,evspsblsoi,0.33440405748098057,0.6604395604395603,11830
CLASSIC,2000,CW,precipitation,evapotrans,0.29757527933355055,0.5106198370210084,22356
CLASSIC,2000,CW,lai,evapotrans,0.26883829196718784,0.563577078154092,22356
CLASSIC,2000,CW,precipitation,tran,0.29576021602334157,0.4502274848105509,22356
CLASSIC,2000,CW,lai,tran,0.4311132860109146,0.794918526072329,22356
CLASSIC,2000,CW,precipitation,evspsblveg,0.3197698116316748,0.5620325479610954,22356
CLASSIC,2000,CW,lai,evspsblveg,0.5251379233661972,0.8044883397652749,22356
CLASSIC,2000,CW,precipitation,evspsblsoi,0.13739639173092846,0.18367978437071797,22356
CLASSIC,2000,CW,lai,evspsblsoi,0.21289964802925035,0.40618047333584917,22356
CLASSIC,2000,CD,precipitation,evapotrans,0.2995519176546142,0.45252408547114703,13548
CLASSIC,2000,CD,lai,evapotrans,0.3572814374057891,0.6844709585271229,13548
CLASSIC,2000,CD,precipitation,tran,0.32015836900860356,0.45565043857411197,13548
CLASSIC,2000,CD,lai,tran,0.47420217875322535,0.7821171028362188,13548
CLASSIC,2000,CD,precipitation,evspsblveg,0.3458455863445824,0.5094123460149786,13548
